timestep,,,,,,,,,,,,,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
172,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000002661462,0.000000018443606,-0.010121286,0.011912122,0.12933512,0.3753564,-0.000000016020604,0.0000006161004,-0.000823766,-0.009973198,0.17443533,0.61487925,-0.000003755289,0.000003619495,0.18770343,0.4560851,-0.52570295,-0.14847268,-0.000000021533843,0.00000013967366,-0.00050896406,-0.0010277182,-0.00000029057264,-0.000000011175871,-0.0000014305115,0.0000018961728,0.0000007227063,0.000007558614,0.00000021606684,0.00000040605664
173,,,,,,,,,,,,,-0.38753098,0.15544793,-0.000000011331473,7.941874E-10,-0.010121286,0.011912122,0.12933512,0.3753564,-0.0000002683154,0.0000006543004,-0.000823766,-0.009973198,0.17443508,0.61487955,-0.0000023977445,0.0000032633568,0.18770318,0.45608538,-0.52570295,-0.14847268,-0.000000046697764,0.00000009320683,-0.00050896406,-0.0010277182,-0.00000031292439,-0.00000013038516,-0.0000025629997,0.0000019222498,0.0000041872263,0.0000054873526,-0.0000003054738,-0.000000115484
174,,,,,,,,,,,,,-0.38753098,0.15544793,-0.000000004028256,0.000000026300144,-0.010121286,0.011912122,0.12933509,0.3753564,-0.00000041730337,0.0000006866756,-0.0008237958,-0.009973198,0.17443494,0.61487985,-0.0000010800725,0.0000027295223,0.18770304,0.45608568,-0.52570295,-0.14847268,-0.0000000193771,0.00000013584277,-0.00050896406,-0.0010277182,0.000000044703484,0.00000025704503,-0.0000021606684,0.0000019595027,0.0000071823597,0.0000028200448,0.00000015646219,0.0000006593764
175,,,,,,,,,,,,,-0.38753098,0.15544793,-0.000000013452004,-0.000000012684917,-0.010121286,0.011912122,0.12933503,0.3753564,-0.0000006095106,0.0000007053691,-0.0008238554,-0.009973198,0.17443492,0.61488014,0.00000009444608,0.0000021637434,0.18770301,0.45608598,-0.52570295,-0.14847268,-0.000000062961604,0.00000017229006,-0.00050896406,-0.0010277182,-0.00000010430813,-0.00000032410026,-0.000002965331,0.0000019036233,0.000009045005,0.0000011660159,-0.00000048428774,0.00000070407987
176,,,,,,,,,,,,,-0.38753098,0.15544793,3.418088E-10,0.00000005940418,-0.010121286,0.011912122,0.12933496,0.3753564,-0.0000005778323,0.0000006769209,-0.0008239299,-0.009973198,0.17443499,0.6148804,0.0000011332872,0.0000014875793,0.18770309,0.45608622,-0.52570295,-0.14847268,-0.00000008521917,0.0000001787639,-0.00050896406,-0.0010277182,0.00000010430813,0.0000006891787,-0.000001206994,0.0000014789402,0.000010624528,-0.0000013522804,-0.0000003799796,0.0000004954636
177,,,,,,,,,,,,,-0.38753098,0.15544793,-0.000000010919513,0.00000006131693,-0.010121286,0.011912122,0.12933488,0.3753564,-0.00000052278125,0.00000062540994,-0.0008240044,-0.009973198,0.17443514,0.6148804,0.0000019563765,0.00000077929076,0.18770324,0.45608622,-0.52570295,-0.14847268,-0.00000007061991,0.00000008229138,-0.00050896406,-0.0010277182,-0.00000011175871,0.00000016763806,-0.0000008940697,0.0000011771917,0.000011064112,-0.0000033639371,-0.000000067055225,-0.00000051781535
178,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000036513846,0.000000114905575,-0.010121286,0.011912122,0.1293348,0.3753564,-0.00000044871038,0.0000005364851,-0.0008240789,-0.009973198,0.17443535,0.6148804,0.000002543891,0.00000018995979,0.18770345,0.45608622,-0.52570295,-0.14847268,-0.000000022417552,0.00000010679455,-0.00050896406,-0.0010277182,0.00000044703484,0.0000006891787,-0.0000005662441,0.00000067427754,0.000010766089,-0.0000039450824,0.0000003054738,0.00000045076013
179,,,,,,,,,,,,,-0.38753098,0.15544793,-0.00000002029833,0.000000076120884,-0.010121286,0.011912122,0.12933476,0.3753564,-0.00000039911768,0.00000045675304,-0.0008241236,-0.009973198,0.1744356,0.6148804,0.00000289065,-0.000000336975,0.1877037,0.45608622,-0.52570295,-0.14847268,-0.000000045870422,0.00000020116785,-0.00050896406,-0.0010277182,-0.00000047683716,-0.00000010058284,-0.00000062584877,0.0000005438924,0.000009827316,-0.0000047944486,-0.00000029057264,0.0000012107193
180,,,,,,,,,,,,,-0.38753098,0.15544793,-0.00000010612084,0.00000008130504,-0.010121286,0.011912122,0.12933476,0.3753564,-0.00000027996674,0.00000042750136,-0.0008241236,-0.009973198,0.17443587,0.6148804,0.0000029674345,-0.0000007485673,0.18770397,0.45608622,-0.52570295,-0.14847268,0.000000016261133,0.00000012889667,-0.00050896406,-0.0010277182,-0.00000090897083,0.00000024214387,0.0000001937151,0.0000008493662,0.000007994473,-0.0000049583614,0.0000005066395,-0.00000021979213
181,,,,,,,,,,,,,-0.38753098,0.15544793,-0.000000010300227,0.00000004197979,-0.010121286,0.011912122,0.12933473,0.3753564,-0.00000041412096,0.00000038805382,-0.0008241534,-0.009973198,0.17443614,0.6148804,0.0000028894228,-0.0000010706726,0.18770424,0.45608622,-0.52570295,-0.14847268,-0.000000035487865,0.0000001491991,-0.00050896406,-0.0010277182,0.000000692904,-0.0000001899898,-0.000002041459,0.00000067427754,0.0000066384673,-0.000005092472,-0.00000047683716,0.00000052526593
182,,,,,,,,,,,,,-0.38753098,0.15544793,-0.00000010011236,-0.000000012846112,-0.010121286,0.011912122,0.12933472,0.3753564,-0.00000038062623,0.00000030892173,-0.0008241683,-0.009973198,0.17443638,0.6148804,0.0000026498644,-0.0000013152319,0.18770447,0.45608622,-0.52570295,-0.14847268,-0.00000002363567,0.00000015101485,-0.00050896406,-0.0010277182,-0.000000923872,-0.00000044330955,-0.0000007003546,0.00000017881393,0.000004827976,-0.000005122274,0.000000029802322,0.00000039115548
183,,,,,,,,,,,,,-0.38753098,0.15544793,-0.000000053477592,0.000000041401893,-0.010121286,0.011912122,0.12933472,0.3753564,-0.00000036742608,0.00000026484636,-0.0008241683,-0.009973198,0.1744366,0.6148804,0.0000023398104,-0.0000014867301,0.1877047,0.45608622,-0.52570295,-0.14847268,-0.000000008040997,0.00000008830169,-0.00050896406,-0.0010277182,0.00000021606684,0.00000051036477,-0.00000081956387,0.00000033155084,0.0000035241246,-0.000005003065,0.00000009685755,-0.00000024959445
184,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000032907494,0.00000004185476,-0.010121286,0.011912122,0.12933469,0.3753564,-0.0000004141504,0.00000023737783,-0.0008241981,-0.009973198,0.1744368,0.6148803,0.00000197763,-0.0000015646904,0.18770489,0.45608616,-0.52570295,-0.14847268,-0.000000041048477,0.000000027855782,-0.00050896406,-0.0010277182,0.0000007301569,0.00000010803342,-0.000001385808,0.0000003874302,0.0000022277236,-0.0000044964254,-0.0000003501773,-0.0000003837049
185,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000054482946,0.00000007944732,-0.010121286,0.011912122,0.12933469,0.3753564,-0.0000002524982,0.00000024695126,-0.0008241981,-0.009973198,0.17443694,0.6148802,0.0000015607087,-0.0000016186899,0.18770504,0.45608604,-0.52570295,-0.14847268,-0.000000050902923,0.00000010769109,-0.00050896406,-0.0010277182,0.00000029802322,0.00000048056245,0.0000005811453,0.0000006891787,0.0000007748604,-0.000004451722,-0.00000020116568,0.00000086799264
186,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000006470407,0.00000005697778,-0.010121286,0.011912122,0.12933469,0.3753564,-0.00000011039753,0.00000015801885,-0.0008241981,-0.009973198,0.17443706,0.6148801,0.0000010967709,-0.0000015638221,0.18770516,0.45608592,-0.52570295,-0.14847268,-0.000000037432134,0.00000015415652,-0.00050896406,-0.0010277182,0.00000023841858,-0.000000026077032,0.00000078976154,-0.0000002719462,-0.0000007376075,-0.0000034980476,0.000000007450581,0.0000007338822
187,,,,,,,,,,,,,-0.38753098,0.15544793,-0.00000001107659,0.0000000058529612,-0.010121286,0.011912122,0.12933469,0.3753564,-0.00000009769929,0.00000015502197,-0.0008241981,-0.009973198,0.17443714,0.6148801,0.00000061694226,-0.0000014049521,0.18770523,0.45608592,-0.52570295,-0.14847268,-0.000000032544445,0.00000006681611,-0.00050896406,-0.0010277182,-0.00000059604645,-0.00000036880374,-0.00000014901161,0.00000036507845,-0.0000020563602,-0.0000023208559,-0.000000044703484,-0.00000048801303
188,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000067688475,0.000000024133758,-0.010121286,0.011912122,0.12933469,0.3753564,0.000000017622614,0.00000014234354,-0.0008241981,-0.009973198,0.17443715,0.6148801,0.00000018778023,-0.0000012589774,0.18770525,0.45608592,-0.52570295,-0.14847268,-0.000000118285655,0.00000012797065,-0.00050896406,-0.0010277182,0.0000007599592,0.00000019744039,0.00000090897083,0.00000026077032,-0.0000027492642,-0.000002052635,-0.00000093877316,0.0000007785857
189,,,,,,,,,,,,,-0.38753098,0.15544793,0.0000001155864,0.00000003337401,-0.010121286,0.011912122,0.12933469,0.3753564,0.00000006686114,0.0000002296922,-0.0008241981,-0.009973198,0.17443715,0.6148801,-0.0000001847552,-0.0000011137338,0.18770525,0.45608592,-0.52570295,-0.14847268,-0.00000007753837,0.00000010827144,-0.00050896406,-0.0010277182,0.0000006482005,0.0000001527369,0.0000005364418,0.0000012293458,-0.0000032559037,-0.0000016950071,0.00000011175871,0.00000012293458
190,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000017609676,0.000000056695473,-0.010121286,0.011912122,0.12933469,0.3753564,0.000000218529,0.00000024379472,-0.0008241981,-0.009973198,0.17443712,0.6148801,-0.0000005215262,-0.0000009630778,0.18770522,0.45608592,-0.52570295,-0.14847268,-0.000000082740684,0.000000099457495,-0.00050896406,-0.0010277182,0.0000008940697,0.00000031664968,0.0000016838312,0.00000071525574,-0.0000038295984,-0.0000012777746,-0.00000024586916,0.00000018253922
191,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000014846387,0.00000008163716,-0.010121286,0.011912122,0.12933469,0.3753564,0.00000026820484,0.00000030950594,-0.0008241981,-0.009973198,0.17443705,0.6148801,-0.0000007435571,-0.00000078750094,0.18770514,0.45608592,-0.52570295,-0.14847268,-0.00000005982032,0.00000008688657,-0.00050896406,-0.0010277182,0.00000016391277,0.00000039115548,0.0000010430813,0.0000012665987,-0.0000035241246,-0.0000006519258,0.000000022351742,0.00000012293458
192,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000015828657,0.00000006458064,-0.010121286,0.011912122,0.12933469,0.3753564,0.00000034718497,0.00000032116387,-0.0008241981,-0.009973198,0.17443697,0.6148801,-0.0000008549461,-0.000000627506,0.18770507,0.45608592,-0.52570295,-0.14847268,-0.000000018788212,0.000000056596768,-0.00050896406,-0.0010277182,0.00000046938658,0.000000033527613,0.0000014603138,0.0000008903444,-0.0000029727817,-0.00000036880374,0.00000026077032,-0.00000008568168
193,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000021857367,0.000000021985919,-0.010121286,0.011912122,0.1293347,0.3753564,0.00000039598928,0.00000033437763,-0.0008241832,-0.009973198,0.1744369,0.6148801,-0.0000008967645,-0.00000047025702,0.187705,0.45608592,-0.52570295,-0.14847268,-0.00000007593098,0.00000009646428,-0.00050896406,-0.0010277182,-0.0000009685755,-0.0000002644956,0.0000013560057,0.00000093504786,-0.0000025555491,0.0000000037252903,-0.0000006183982,0.0000005401671
194,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000010207471,0.000000015371853,-0.010121286,0.011912122,0.1293347,0.3753564,0.00000037149778,0.00000034987593,-0.0008241832,-0.009973198,0.17443682,0.6148801,-0.00000088938526,-0.00000032698833,0.18770492,0.45608592,-0.52570295,-0.14847268,-0.000000045027296,0.000000036957957,-0.00050896406,-0.0010277182,0.00000085681677,-0.000000011175871,0.00000074505806,0.0000009909272,-0.000002168119,0.00000025704503,0.00000011920929,-0.00000035390258
195,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000008400661,0.000000008921185,-0.010121286,0.011912122,0.12933473,0.3753564,0.0000003963425,0.00000038273382,-0.0008241534,-0.009973198,0.17443675,0.6148801,-0.0000008115801,-0.00000024039832,0.18770485,0.45608592,-0.52570295,-0.14847268,-0.00000005314198,0.00000007279448,-0.00050896406,-0.0010277182,0.000000074505806,-0.000000026077032,0.0000011771917,0.0000012032688,-0.0000014454126,0.000000048428774,-0.0000001937151,0.00000045076013
196,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000007492587,0.00000001004365,-0.010121286,0.011912122,0.12933473,0.3753564,0.00000030619762,0.00000035000772,-0.0008241534,-0.009973198,0.17443667,0.6148801,-0.00000072863946,-0.00000016055468,0.18770477,0.45608592,-0.52570295,-0.14847268,-0.00000007263905,0.0000001682172,-0.00050896406,-0.0010277182,0.00000011920929,0.000000033527613,0.00000008940697,0.00000062957406,-0.0000011995435,0.00000019744039,-0.00000032782555,0.0000011362135
197,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000003458772,0.000000012375615,-0.010121286,0.011912122,0.12933473,0.3753564,0.00000030713431,0.00000038767558,-0.0008241534,-0.009973198,0.1744366,0.6148801,-0.0000006038491,-0.00000011408301,0.1877047,0.45608592,-0.52570295,-0.14847268,-0.00000009471242,0.00000015484765,-0.00050896406,-0.0010277182,-0.00000021606684,0.000000048428774,0.0000007748604,0.0000012516975,-0.0000005736947,0.000000063329935,-0.00000040233135,0.00000028684735
198,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000062448635,0.000000042436792,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000037638205,0.00000034440083,-0.0008241385,-0.009973198,0.17443652,0.6148801,-0.0000004886496,-0.00000008220949,0.18770462,0.45608592,-0.52570295,-0.14847268,-0.00000007922996,0.00000008521583,-0.00050896406,-0.0010277182,0.00000036507845,0.00000033155084,0.0000014603138,0.0000005364418,-0.00000035762787,0.000000033527613,-0.00000008195639,-0.0000003091991
199,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000007365857,0.000000091804765,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000025695454,0.00000033764934,-0.0008241385,-0.009973198,0.17443646,0.6148801,-0.00000038958396,-0.000000052343893,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000055697186,0.00000008067567,-0.00050896406,-0.0010277182,0.0000002682209,0.00000059977174,-0.00000025331974,0.00000079348683,-0.000000230968,0.00000009313226,0.000000037252903,0.00000016763806
200,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000009547706,0.000000037933667,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000026424146,0.0000004205025,-0.0008241385,-0.009973198,0.17443646,0.6148801,-0.00000024301414,-0.00000011190107,0.18770456,0.45608592,-0.52570295,-0.14847268,0.00000003422303,0.00000014134555,-0.00050896406,-0.0010277182,0.00000040233135,-0.0000003091991,0.00000071525574,0.0000016726553,0.0000004917383,-0.0000007264316,0.0000007599592,0.000000808388
201,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000055216532,0.00000004223382,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000022947354,0.00000042862573,-0.0008241385,-0.009973198,0.17443646,0.6148801,-0.00000010179434,-0.00000014762826,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000019036207,0.00000016598635,-0.00050896406,-0.0010277182,-0.00000016391277,0.00000013783574,0.00000031292439,0.0000011324883,0.0000008046627,-0.00000063702464,-0.00000044703484,0.00000059977174
202,,,,,,,,,,,,,-0.38753098,0.15544793,-0.000000023407653,0.00000007079092,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000014081272,0.00000039373987,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.000000016041444,-0.0000001625027,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000068666395,0.00000008313905,-0.00050896406,-0.0010277182,-0.0000006482005,0.00000039115548,-0.00000031292439,0.0000007227063,0.000000923872,-0.00000051781535,-0.0000005438924,-0.00000041350722
203,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000043539018,0.00000013691222,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000008772816,0.0000004078087,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000006716538,-0.00000017514868,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000024677712,0.000000095509385,-0.00050896406,-0.0010277182,0.0000006109476,0.0000008381903,-0.00000017881393,0.0000011250377,0.00000055134296,-0.0000005327165,0.0000002682209,0.00000033155084
204,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000069162105,0.000000088155524,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000035993793,0.00000038446018,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000013382054,-0.00000020847502,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.00000004533037,0.00000010925748,-0.00050896406,-0.0010277182,0.00000036507845,-0.00000014528632,-0.00000029802322,0.00000078603625,0.000000834465,-0.0000007711351,-0.0000002682209,0.00000037625432
205,,,,,,,,,,,,,-0.38753098,0.15544793,0.0000000623024,0.00000003072639,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000004189651,0.00000043586658,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000016816567,-0.00000024837092,0.18770456,0.45608592,-0.52570295,-0.14847268,0.0000000062353536,0.00000012403889,-0.00050896406,-0.0010277182,0.00000010430813,-0.00000035390258,0.00000014901161,0.000001475215,0.00000067800283,-0.0000009201467,0.00000040233135,0.0000004209578
206,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000002661023,0.000000018946977,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000007165551,0.00000042673773,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000022074664,-0.00000028723352,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000070574345,0.000000065089495,-0.00050896406,-0.0010277182,-0.00000020116568,-0.000000040978193,0.00000040233135,0.0000009983778,0.00000094622374,-0.0000010095537,-0.00000075250864,-0.00000027939677
207,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000007062162,0.00000006226648,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000009099454,0.00000031595545,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000027135823,-0.00000030296943,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000053675816,0.000000053660003,-0.00050896406,-0.0010277182,0.0000005066395,0.00000048056245,0.00000037252903,-0.000000040978193,0.0000010579824,-0.0000008754432,-0.000000007450581,0.000000048428774
208,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000024654002,0.00000003813169,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000108479036,0.00000032004056,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000028920033,-0.00000035053424,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000023865582,0.00000007190997,-0.00050896406,-0.0010277182,-0.00000028312206,-0.00000008568168,0.00000040233135,0.00000083073974,0.00000085681677,-0.0000012330711,0.00000016391277,0.00000031664968
209,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000005127306,-0.000000009771719,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000011265172,0.00000035737713,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000028470052,-0.0000003936583,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.00000005440703,0.000000045364313,-0.00050896406,-0.0010277182,0.00000032782555,-0.0000003837049,0.00000031292439,0.0000011734664,0.00000067800283,-0.0000013075769,-0.00000036507845,-0.00000008568168
210,,,,,,,,,,,,,-0.38753098,0.15544793,-0.000000007738807,0.000000010925132,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000012770215,0.00000036861573,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.000000298462,-0.0000004274915,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000046020677,0.000000073138786,-0.00050896406,-0.0010277182,-0.000000461936,0.00000018253922,0.00000043213367,0.0000010058284,0.0000008493662,-0.000001322478,-0.000000052154064,0.00000039115548
211,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000013567403,-0.000000001864434,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000012408883,0.00000034165438,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000033113488,-0.00000040965304,0.18770456,0.45608592,-0.52570295,-0.14847268,0.0000000049725664,0.000000099930105,-0.00050896406,-0.0010277182,0.0000001937151,-0.00000010058284,0.00000028312206,0.0000006519258,0.0000010728836,-0.0000008903444,0.00000039488077,0.00000045076013
212,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000040722934,0.0000000034445518,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000079655585,0.00000029647396,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.0000003377582,-0.0000004245865,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000086422595,0.000000075320116,-0.00050896406,-0.0010277182,0.0000003054738,0.000000048428774,-0.00000013411045,0.00000040233135,0.0000008940697,-0.0000011734664,-0.00000090152025,0.0000000037252903
213,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000008269626,0.00000008491233,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000007762306,0.00000032182066,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000033378493,-0.00000042982612,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000058856486,0.000000053882378,-0.00050896406,-0.0010277182,0.00000052154064,0.00000082328916,0.00000017881393,0.0000009946525,0.0000008046627,-0.0000011138618,0.000000059604645,-0.000000026077032
214,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000007468819,0.000000046175387,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000007907894,0.0000003065581,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000032707973,-0.00000042183478,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000006144404,0.00000009293837,-0.00050896406,-0.0010277182,0.00000012665987,-0.00000017508864,0.00000020861626,0.0000006519258,0.0000007674098,-0.0000009946525,0.0000003799796,0.00000052526593
215,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000054526026,0.000000018612791,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000035467348,0.00000028319022,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000033099144,-0.00000043223264,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000064958,0.000000043254218,-0.00050896406,-0.0010277182,-0.000000014901161,-0.00000016018748,-0.00000023841858,0.0000005327165,0.00000085681677,-0.0000011585653,-0.000000603497,-0.0000002644956
216,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000027483471,0.000000039664098,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000008620516,0.00000028242815,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000033988567,-0.00000044748165,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000052443788,0.00000008645737,-0.00050896406,-0.0010277182,-0.00000013411045,0.00000025704503,0.00000059604645,0.0000007003546,0.0000009164214,-0.0000012330711,-0.000000037252903,0.0000005401671
217,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000028063186,0.000000042041528,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000001846028,0.0000002792489,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000033016514,-0.00000046338872,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000045293298,0.000000093527774,-0.00050896406,-0.0010277182,0.000000074505806,0.00000012293458,-0.000000461936,0.00000067427754,0.00000075250864,-0.0000012777746,-0.000000059604645,0.00000028684735
218,,,,,,,,,,,,,-0.38753098,0.15544793,0.0000000121066925,0.00000003488391,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000006152892,0.00000032231296,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000032063951,-0.0000004723387,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000046635968,0.00000007498871,-0.00050896406,-0.0010277182,-0.00000008940697,0.000000033527613,0.00000047683716,0.000001128763,0.0000007301569,-0.0000012479722,-0.00000012665987,0.000000048428774
219,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000013550368,0.000000001203488,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000006253797,0.0000003497682,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.0000003209459,-0.0000004745809,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000006664772,0.00000008194602,-0.00050896406,-0.0010277182,0.000000044703484,-0.00000024959445,0.00000016391277,0.0000010803342,0.0000008046627,-0.0000012032688,0.00000028312206,0.00000025704503
220,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000014633124,0.000000022136769,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000004988371,0.00000036700683,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000035246813,-0.00000044795038,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.00000005491747,0.000000078223316,-0.00050896406,-0.0010277182,0.000000044703484,0.00000021234155,0.000000029802322,0.0000010468066,0.0000011175871,-0.0000009201467,-0.0000004991889,0.00000016763806
221,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000010229786,-0.000000029218494,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000024001737,0.00000031995864,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000035375814,-0.00000045926996,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.00000006279478,0.00000009629293,-0.00050896406,-0.0010277182,-0.000000007450581,-0.0000004582107,-0.00000013411045,0.00000044703484,0.0000008940697,-0.0000012330711,-0.00000021606684,0.00000037625432
222,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000059081348,0.000000058924925,-0.010121286,0.011912122,0.12933475,0.3753564,0.00000003886293,0.00000031000448,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.0000003428047,-0.00000046924964,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.00000006348736,0.00000006365155,-0.00050896406,-0.0010277182,0.00000051409006,0.000000808388,0.00000020861626,0.0000007003546,0.0000007748604,-0.0000012479722,-0.00000016391277,-0.00000008568168
223,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000048781356,0.000000086289475,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000012755917,0.0000003360664,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000034651055,-0.00000049014545,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.00000009380911,0.00000006599257,-0.00050896406,-0.0010277182,0.000000044703484,0.0000004209578,-0.00000016391277,0.0000010356307,0.0000008940697,-0.0000013820827,-0.000000461936,0.00000018253922
224,,,,,,,,,,,,,-0.38753098,0.15544793,0.0000000634081,0.00000006657976,-0.010121286,0.011912122,0.12933475,0.3753564,0.000000042349495,0.00000034853483,-0.0008241385,-0.009973198,0.17443646,0.6148801,0.00000037164162,-0.000000501347,0.18770456,0.45608592,-0.52570295,-0.14847268,-0.000000056945797,0.000000048376837,-0.00050896406,-0.0010277182,0.0000002682209,0.000000018626451,0.00000032782555,0.0000009648502,0.0000011175871,-0.0000013373792,0.00000013411045,-0.000000011175871
225,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000007139794,0.00000006371839,-0.010121286,0.011912122,0.12933475,0.3753564,0.0000000481534,0.00000035192568,-0.0008241385,-0.009973198,0.1744365,0.6148801,0.0000003964504,-0.00000050676795,0.1877046,0.45608592,-0.52570295,-0.14847268,0.0000000042293067,0.000000075398184,-0.00050896406,-0.0010277182,0.00000023841858,0.00000013783574,0.00000016391277,0.00000090524554,0.0000011771917,-0.0000013075769,0.00000046938658,0.00000039115548
