timestep,,,,,,,,,,,,,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
119,,,,,,,,,,,,,-0.5440616,-0.30399883,0.00013697712,-0.00040295513,0.0013796687,-0.0017695725,-0.9091753,-0.13675562,-0.008464639,-0.027720654,-0.75853306,0.17606136,-0.087440476,0.5597853,0.000042362364,0.000015960224,-0.0007052347,-0.00376302,-0.4873678,0.44250605,-0.00040542593,-0.00078559795,-0.0057748854,0.006852925,0.0004199892,-0.0005312971,-0.011864299,-0.06360775,-0.00003693998,-0.00010350719,0.00008865446,-0.0014010621
120,,,,,,,,,,,,,-0.5440485,-0.30403164,0.00014866269,-0.00034543307,0.0013927817,-0.0018023849,-0.9098766,-0.13923748,-0.007455794,-0.02750366,-0.75923437,0.1735795,-0.08743754,0.55978614,0.000027743983,0.000005644997,-0.0007022992,-0.0037621856,-0.48739848,0.44243932,-0.00030860092,-0.0007196188,-0.005805552,0.0067861974,0.00045929846,-0.00043216717,-0.011073137,-0.06713168,-0.00004027784,-0.000063251704,-0.00004531443,-0.0013042048
121,,,,,,,,,,,,,-0.5440344,-0.30405986,0.00015989151,-0.00029777343,0.0014068484,-0.0018306077,-0.91049916,-0.14173058,-0.006648739,-0.027799888,-0.75985694,0.1710864,-0.087435566,0.5597864,0.000018949817,0.0000013581962,-0.0007003248,-0.0037619472,-0.4874227,0.44237706,-0.00024950117,-0.00067782955,-0.0058297813,0.0067239404,0.00048394498,-0.00038698685,-0.01056894,-0.07172141,-0.000018581748,-0.000028755516,-0.00018050522,-0.0013811542
122,,,,,,,,,,,,,-0.54401946,-0.30408445,0.00016927873,-0.0002610926,0.0014218092,-0.0018551946,-0.9110597,-0.14428008,-0.0060180663,-0.028591776,-0.76041746,0.1685369,-0.08743414,0.5597864,0.000014347964,0.00000053547694,-0.0006989017,-0.0037619472,-0.48744306,0.44231716,-0.00021450232,-0.00065973157,-0.0058501363,0.0066640377,0.0004936009,-0.0003776252,-0.010315112,-0.07741862,0.0000013560057,-0.0000048317015,-0.00027376413,-0.0015135955
123,,,,,,,,,,,,,-0.54400384,-0.30410647,0.00017584825,-0.00023676635,0.0014374256,-0.0018772185,-0.9115727,-0.1469302,-0.005541746,-0.029872768,-0.7609305,0.16588677,-0.08743295,0.55978644,0.000012553583,0.0000016253655,-0.0006977096,-0.0037618876,-0.4874611,0.4422577,-0.00019326144,-0.0006608744,-0.0058681667,0.006604582,0.00048889214,-0.00040946898,-0.0102819605,-0.08428935,0.000017926097,0.000012237579,-0.00032384694,-0.001660759
124,,,,,,,,,,,,,-0.5439879,-0.30412713,0.00017791441,-0.00022574721,0.0014533997,-0.0018978715,-0.912051,-0.14972521,-0.005200867,-0.031647168,-0.7614088,0.16309176,-0.08743184,0.55978674,0.000012268759,0.0000032884227,-0.0006965995,-0.0037615895,-0.4874777,0.44219726,-0.00017956072,-0.0006768577,-0.0058847666,0.006544143,0.00046028194,-0.0004817247,-0.010445572,-0.09242594,0.000028535724,0.000020693988,-0.00034614652,-0.0018120202
125,,,,,,,,,,,,,-0.54397213,-0.3041477,0.00017348268,-0.00022939111,0.0014691353,-0.0019184351,-0.9125058,-0.15271042,-0.0049791173,-0.033929907,-0.7618636,0.16010655,-0.087430716,0.5597871,0.000012716752,0.000004562538,-0.00069547445,-0.003761232,-0.48749325,0.44213465,-0.00016955716,-0.0007050071,-0.0059003234,0.0064815283,0.00040046868,-0.0006008073,-0.01078467,-0.1019453,0.00003515184,0.000020962209,-0.000348866,-0.0019736376
126,,,,,,,,,,,,,-0.54395723,-0.30416957,0.00016031516,-0.0002502718,0.0014840364,-0.00194031,-0.9129469,-0.1559331,-0.0048621767,-0.036746528,-0.76230466,0.15688388,-0.08742952,0.55978763,0.000013341831,0.0000061409924,-0.00069428235,-0.0037606955,-0.48750806,0.44206885,-0.00016173034,-0.00074417784,-0.005915135,0.0064157248,0.00030203164,-0.0007822847,-0.011278389,-0.11299095,0.000038042665,0.000027190894,-0.00034562498,-0.002154224
127,,,,,,,,,,,,,-0.5439444,-0.30419466,0.00013471582,-0.00029308558,0.0014968514,-0.0019654036,-0.91338277,-0.15944356,-0.0048342175,-0.04013435,-0.76274055,0.15337342,-0.08742827,0.5597883,0.0000142159515,0.000007780809,-0.00069303066,-0.0037600398,-0.48752224,0.4419989,-0.00015528877,-0.0007937213,-0.005929321,0.0063457787,0.00014479458,-0.0010538172,-0.0118758455,-0.12574454,0.00004209578,0.00003175065,-0.0003399104,-0.0023558803
128,,,,,,,,,,,,,-0.5439348,-0.3042253,0.00009310797,-0.00036408493,0.0015064478,-0.0019960403,-0.9138209,-0.16329591,-0.0048847217,-0.044138663,-0.7631787,0.14952107,-0.087426946,0.55978906,0.00001497883,0.000009778826,-0.00069170445,-0.003759265,-0.48753566,0.44192424,-0.00014599918,-0.0008480466,-0.005942732,0.006271124,-0.00007928908,-0.001442707,-0.012590585,-0.14037898,0.000043168664,0.000039432198,-0.0002953261,-0.0025275557
129,,,,,,,,,,,,,-0.54393023,-0.30426455,0.000029280447,-0.0004721064,0.0015110373,-0.00203529,-0.9142646,-0.1675522,-0.004952592,-0.04886931,-0.7636224,0.14526477,-0.08742555,0.5597901,0.000015661257,0.0000123755535,-0.0006903112,-0.0037582517,-0.48754823,0.44184405,-0.00013677892,-0.00091273355,-0.0059553087,0.006190926,-0.00040550527,-0.0019904275,-0.012890496,-0.1576531,0.00004427135,0.000050414354,-0.00027279556,-0.002766986
130,,,,,,,,,,,,,-0.5439332,-0.30431673,-0.000064137064,-0.00063336745,0.0015080571,-0.0020874739,-0.9147118,-0.17228578,-0.0049766796,-0.05445863,-0.76406956,0.1405312,-0.08742409,0.5597914,0.000016509843,0.000015046552,-0.0006888509,-0.0037569404,-0.48756,0.44175717,-0.00012775001,-0.0009911386,-0.0059670806,0.006104052,-0.00086097396,-0.0027928764,-0.012622356,-0.17806654,0.000047639012,0.000057648867,-0.00025165826,-0.0030658857
131,,,,,,,,,,,,,-0.5439469,-0.30438796,-0.00019615616,-0.0008695027,0.001494348,-0.0021587014,-0.9151585,-0.17757884,-0.0049573155,-0.06098844,-0.7645163,0.13523814,-0.08742255,0.55979294,0.000017396624,0.000017685337,-0.0006873086,-0.0037553906,-0.48757088,0.4416623,-0.0001176442,-0.001085331,-0.0059779584,0.0060091913,-0.0014805336,-0.0039447714,-0.01224806,-0.2014447,0.000050142407,0.00006400421,-0.00021831691,-0.0034197697
132,,,,,,,,,,,,,-0.5439755,-0.30448622,-0.00037836633,-0.0012030312,0.0014657974,-0.0022569597,-0.9156002,-0.18352073,-0.004881572,-0.06853736,-0.76495796,0.12929624,-0.08742091,0.55979466,0.000018449138,0.00002077903,-0.0006856695,-0.003753662,-0.4875807,0.44155803,-0.00010504018,-0.001195129,-0.0059877634,0.005904913,-0.002312492,-0.0055090412,-0.011635851,-0.22796033,0.00005401671,0.00007515028,-0.0001680702,-0.0038113075
133,,,,,,,,,,,,,-0.5440243,-0.3046219,-0.0006238939,-0.0016603023,0.0014169812,-0.0023926497,-0.91602993,-0.19020666,-0.0047214036,-0.07716359,-0.7653877,0.122610316,-0.0874192,0.55979675,0.000019551448,0.000024841247,-0.00068395585,-0.003751576,-0.48758912,0.44144303,-0.00008838767,-0.0013194338,-0.0059961975,0.005789906,-0.003401192,-0.0075802878,-0.01060224,-0.25760576,0.000057145953,0.00009256974,-0.00009607524,-0.0042308727
134,,,,,,,,,,,,,-0.5440995,-0.30480772,-0.00094210624,-0.0022665681,0.0013417602,-0.0025784671,-0.9164373,-0.19773394,-0.004429945,-0.086872816,-0.7657951,0.11508304,-0.08741738,0.55979925,0.00002049441,0.00002923497,-0.0006821379,-0.0037490726,-0.48759583,0.441316,-0.000066513545,-0.0014570149,-0.006002903,0.0056628883,-0.004741857,-0.010213415,-0.008888927,-0.2900013,0.000058308244,0.00010604039,-0.0000022277236,-0.004674397
135,,,,,,,,,,,,,-0.5442078,-0.30505776,-0.001334043,-0.003034233,0.0012334585,-0.0028285086,-0.91680586,-0.2061943,-0.0039273375,-0.09756948,-0.76616365,0.10662268,-0.08741549,0.5598022,0.00002118971,0.000033781966,-0.00068024546,-0.003746152,-0.4876001,0.44117594,-0.000037706443,-0.0016060374,-0.0060071647,0.0055228174,-0.0062746326,-0.013343075,-0.006048792,-0.3241488,0.000058189034,0.000118557364,0.00012178719,-0.0051327604
136,,,,,,,,,,,,,-0.5443547,-0.3053852,-0.0017808321,-0.003939896,0.0010865927,-0.0031559467,-0.91711086,-0.21565917,-0.0031200936,-0.10896311,-0.76646864,0.097157806,-0.08741358,0.55980545,0.000021329713,0.000038302343,-0.0006783381,-0.0037428737,-0.48760173,0.44102094,-0.000008298868,-0.0017802769,-0.006008804,0.0053678155,-0.0078029986,-0.016642207,-0.0017459003,-0.35785982,0.000054374337,0.00012965873,0.00019980967,-0.005757488
137,,,,,,,,,,,,,-0.5445417,-0.30579647,-0.0022271085,-0.0048841126,0.0008995533,-0.0035672188,-0.917315,-0.22615899,-0.0018425402,-0.12051535,-0.7666728,0.086657986,-0.087411635,0.5598092,0.000021813212,0.00004298978,-0.0006763935,-0.0037391186,-0.48760366,0.44083935,-0.000028096823,-0.002136074,-0.006010741,0.00518623,-0.008914845,-0.01929191,0.0049753003,-0.38793015,0.000058159232,0.00014263019,-0.0002187267,-0.008008663
138,,,,,,,,,,,,,-0.5447627,-0.30628267,-0.002569102,-0.0056614163,0.0006785989,-0.004053414,-0.917367,-0.23765127,0.000054972246,-0.13128044,-0.76672477,0.075165704,-0.08740944,0.5598132,0.000025838535,0.00004508975,-0.0006741956,-0.003735125,-0.48760673,0.44062614,-0.00003723665,-0.0024855684,-0.0060138106,0.004973024,-0.008987706,-0.019983325,0.014368774,-0.4089391,0.000094786286,0.00012847409,-0.00016164035,-0.008835127
139,,,,,,,,,,,,,-0.5449977,-0.30680862,-0.0026319844,-0.0059351204,0.00044357777,-0.0045793653,-0.9171965,-0.24999787,0.0028138808,-0.1401363,-0.7665543,0.06281911,-0.08740678,0.5598172,0.000031471198,0.000043659154,-0.00067153573,-0.0037311316,-0.48760882,0.440386,-0.000016160044,-0.0027597197,-0.006015897,0.004732877,-0.0070515745,-0.016890578,0.027726516,-0.41675967,0.00012092292,0.000098418444,0.00011767447,-0.008955429
140,,,,,,,,,,,,,-0.5452079,-0.3073085,-0.0021879666,-0.005363582,0.00023335218,-0.0050792396,-0.9167197,-0.26296252,0.006540307,-0.14600897,-0.76607746,0.049854457,-0.087403536,0.5598208,0.000038377904,0.00003791768,-0.0006682947,-0.0037275553,-0.4876077,0.4401269,0.000027263735,-0.002937771,-0.0060147643,0.0044737756,-0.0021397886,-0.00912242,0.04429896,-0.40906742,0.00014774501,0.000051733106,0.00039383766,-0.008679809
141,,,,,,,,,,,,,-0.5453606,-0.30772275,-0.0014508228,-0.0042231074,0.000080645084,-0.005493492,-0.9158388,-0.27626973,0.011410942,-0.1487827,-0.76519656,0.036547244,-0.08739955,0.55982345,0.000047137193,0.000027060278,-0.00066430867,-0.003724873,-0.48760223,0.43985805,0.0000776012,-0.0030119326,-0.0060093105,0.004204929,0.00190152,-0.0020042146,0.065057114,-0.39275983,0.0001835376,-0.000013779849,0.000571534,-0.00808604
142,,,,,,,,,,,,,-0.54543686,-0.3080152,-0.0005442853,-0.0027626196,0.0000044107437,-0.005785942,-0.9144762,-0.289681,0.017004278,-0.14912976,-0.763834,0.02313599,-0.08739472,0.559825,0.000056919343,0.000013003699,-0.0006594807,-0.0037233233,-0.48759225,0.4395886,0.00012779675,-0.002984863,-0.0059993267,0.003935486,0.005438319,0.0040471074,0.0844607,-0.3754276,0.0002156645,-0.00007291511,0.0006959586,-0.0072591333
143,,,,,,,,,,,,,-0.545427,-0.30817357,0.00043592125,-0.0012583596,0.00001424551,-0.0059443116,-0.91258794,-0.30306575,0.022969443,-0.14851423,-0.7619457,0.0097512305,-0.08738905,0.55982524,0.00006601728,-0.0000023264802,-0.0006538108,-0.003723085,-0.4875779,0.43932655,0.00017540186,-0.0028750177,-0.005984962,0.0036734343,0.008441352,0.008136052,0.102162346,-0.36666885,0.00023327768,-0.00012079254,0.000795543,-0.006363705
144,,,,,,,,,,,,,-0.5453312,-0.30821106,0.0013799418,0.0000040919695,0.00011008978,-0.005981803,-0.91015047,-0.31643373,0.029140199,-0.14854217,-0.75950825,-0.0036167502,-0.08738268,0.55982435,0.000073138755,-0.000015271016,-0.00064744055,-0.003723979,-0.48755938,0.43907696,0.00022134872,-0.0027225108,-0.0059664547,0.0034238398,0.010530008,0.0094786165,0.11913114,-0.37156478,0.00023625791,-0.00013526157,0.00089797354,-0.0056624813
145,,,,,,,,,,,,,-0.54515415,-0.3081488,0.0022604303,0.001035012,0.00028711557,-0.005919546,-0.907142,-0.32992405,0.035571184,-0.1505671,-0.75649977,-0.01710707,-0.087375805,0.5598225,0.00007803283,-0.000023718781,-0.00064056367,-0.0037258267,-0.48753676,0.43884087,0.0002665973,-0.0025733912,-0.005943835,0.0031877458,0.012254742,0.010319429,0.1371603,-0.3916048,0.00023178756,-0.00012265518,0.0010058578,-0.0053150863
146,,,,,,,,,,,,,-0.5448966,-0.3080019,0.0031619403,0.0019303632,0.00054466724,-0.0057726502,-0.90351474,-0.34378123,0.042668857,-0.15566951,-0.7528725,-0.030964255,-0.08736857,0.5598202,0.00008153648,-0.000026496207,-0.00063332915,-0.0037281513,-0.48751014,0.4386159,0.00031041622,-0.0024631883,-0.0059172213,0.002962768,0.014666176,0.011541044,0.15990466,-0.42744184,0.00023011863,-0.00008707121,0.0011046822,-0.0053314473
147,,,,,,,,,,,,,-0.5445483,-0.30777827,0.004224871,0.002762354,0.0008929968,-0.0055490136,-0.8991907,-0.35831466,0.05073218,-0.16438913,-0.7485485,-0.045497686,-0.08736134,0.5598183,0.00007955082,-0.000018094821,-0.0006261021,-0.003729999,-0.48747963,0.4383976,0.00035383637,-0.0024064956,-0.0058867037,0.002744466,0.018534161,0.013145818,0.1873054,-0.4763703,0.00018398464,0.00001777336,0.0012102419,-0.0055910475
148,,,,,,,,,,,,,-0.54408836,-0.30748487,0.005553786,0.0035098358,0.0013529062,-0.0052556098,-0.8940555,-0.3738528,0.060220815,-0.1767742,-0.74341327,-0.061035812,-0.08735466,0.55981773,0.00007162726,0.0000012998698,-0.0006194189,-0.003730595,-0.48744532,0.43818063,0.0003950769,-0.002412731,-0.0058524013,0.0025275052,0.023851326,0.014380704,0.22171685,-0.5348237,0.00011964142,0.00014870986,0.0012969964,-0.0060785967
149,,,,,,,,,,,,,-0.54349464,-0.3071343,0.007118878,0.004087822,0.0019466281,-0.004905045,-0.88796717,-0.39068434,0.07136029,-0.19213895,-0.73732495,-0.07786736,-0.08734849,0.5598191,0.0000670257,0.000022198998,-0.00061324984,-0.0037292242,-0.48740754,0.43795964,0.00043229415,-0.002476623,-0.005814612,0.002306521,0.029535389,0.014554452,0.26194683,-0.595583,0.00013305247,0.00021224096,0.0013598643,-0.006670745
150,,,,,,,,,,,,,-0.5427651,-0.3067444,0.008599579,0.0044543743,0.002676189,-0.0045151412,-0.8807976,-0.4089867,0.08381171,-0.20896874,-0.7301554,-0.09616971,-0.08734308,0.5598227,0.000056609726,0.00004892032,-0.0006078407,-0.003725648,-0.4873667,0.43773136,0.000464433,-0.0025654132,-0.0057737827,0.0020782351,0.032604206,0.013885079,0.302915,-0.6486453,0.00006340444,0.00032271072,0.0014021238,-0.0070794644
151,,,,,,,,,,,,,-0.5419453,-0.30633128,0.009364127,0.0046579177,0.0034959912,-0.0041020215,-0.8724825,-0.428772,0.096679464,-0.2252716,-0.72184026,-0.115955025,-0.08733897,0.5598288,0.00004021466,0.000077942226,-0.000603728,-0.0037195086,-0.48732346,0.4374971,0.00048825247,-0.0026213678,-0.0057305396,0.0018439889,0.029144421,0.013171369,0.3382067,-0.68545055,-0.000022426248,0.00041252,0.0013992777,-0.006973075
152,,,,,,,,,,,,,-0.54113424,-0.30591032,0.008834993,0.0046865414,0.0043070316,-0.0036810637,-0.8630346,-0.44989365,0.109124325,-0.23939164,-0.7123924,-0.13707668,-0.08733615,0.5598369,0.00002681271,0.00009654813,-0.0006009117,-0.0037114024,-0.48727885,0.43726346,0.00049943686,-0.0025844707,-0.0056859255,0.0016103387,0.018118976,0.011931032,0.36614722,-0.7043791,-0.00003348291,0.00038091463,0.0013324759,-0.006184451
153,,,,,,,,,,,,,-0.54044104,-0.3055009,0.007134728,0.004480886,0.0050002337,-0.0032716393,-0.8524989,-0.4721259,0.12103348,-0.25084156,-0.7018567,-0.15930891,-0.08733444,0.55984586,0.000015134032,0.000101958256,-0.00059919804,-0.0037024617,-0.48723653,0.43702734,0.0004561749,-0.0026434888,-0.005643606,0.0013742149,0.0050848434,0.009659805,0.39190257,-0.71297824,-0.000049754977,0.0002954714,0.0008159725,-0.007051362
154,,,,,,,,,,,,,-0.5399423,-0.30506578,0.0047439937,0.0050115776,0.0054989457,-0.0028365254,-0.84087867,-0.495275,0.1331551,-0.2603974,-0.69023645,-0.18245801,-0.08733358,0.5598548,0.000006720732,0.00009795503,-0.0005983412,-0.003693521,-0.48719916,0.43679535,0.00039411092,-0.0025449877,-0.005606234,0.0011422336,-0.0060705245,0.016509129,0.4238,-0.7226627,-0.000046297908,0.00021486357,0.00051979715,-0.00562371
155,,,,,,,,,,,,,-0.5397474,-0.304466,0.0008750017,0.0074909725,0.005693853,-0.0022367537,-0.8281027,-0.51921946,0.14635637,-0.26887655,-0.6774605,-0.20640248,-0.087333396,0.55986285,-0.00000035814162,0.00008563568,-0.00059815496,-0.0036854744,-0.48716697,0.4365813,0.0003404044,-0.002294966,-0.0055740476,0.00092819333,-0.02682994,0.0373229,0.46490064,-0.7357848,-0.000053986907,0.00012169406,0.000448212,-0.0038622539
156,,,,,,,,,,,,,-0.5400262,-0.3034894,-0.005083966,0.012532056,0.005415082,-0.0012601316,-0.8141221,-0.5438196,0.15983228,-0.27556384,-0.66347986,-0.23100263,-0.08733377,0.5598694,-0.0000057924663,0.00006613298,-0.0005985275,-0.003678918,-0.4871415,0.43638918,0.00025525715,-0.0020549954,-0.0055485666,0.00073605776,-0.057402175,0.06913826,0.5006501,-0.73906416,-0.000055238605,0.00001906231,-0.000000461936,-0.00333771
157,,,,,,,,,,,,,-0.5409059,-0.30199593,-0.012119795,0.018625112,0.004535377,0.00023332238,-0.79901844,-0.5687467,0.17181087,-0.27766982,-0.6483762,-0.2559297,-0.087334394,0.55987376,-0.000007636016,0.000039499362,-0.00059915334,-0.0036745667,-0.48712555,0.43622664,0.00013869429,-0.001681378,-0.0055326223,0.0005735159,-0.083068214,0.092260696,0.5193663,-0.7099694,-0.000032916665,-0.000101003796,-0.00052748615,-0.0014013154
158,,,,,,,,,,,,,-0.5423007,-0.30012333,-0.017187202,0.021897089,0.0031405687,0.0021059215,-0.7829228,-0.5934774,0.18235481,-0.2733449,-0.6322806,-0.28066045,-0.08733518,0.5598755,-0.000009149809,0.000008875028,-0.00059993565,-0.0036728382,-0.48712048,0.4361044,0.000014174195,-0.0011966767,-0.005527556,0.00045126677,-0.08097359,0.07928252,0.53496665,-0.6509255,-0.000034227967,-0.00020749494,-0.0008984653,0.00064356986
159,,,,,,,,,,,,,-0.54392624,-0.29824582,-0.018497821,0.020343367,0.0015150309,0.003983438,-0.76582134,-0.617615,0.19384769,-0.26562005,-0.6151791,-0.304798,-0.08733617,0.559875,-0.00001192726,-0.00001269028,-0.0006009266,-0.003673315,-0.4871241,0.43602103,-0.000067445464,-0.00079075963,-0.005531162,0.00036790967,-0.056074172,0.03920555,0.5708157,-0.60611373,-0.000050649047,-0.0001934655,-0.00078076107,0.0010674779
160,,,,,,,,,,,,,-0.5455238,-0.29661405,-0.017377468,0.017024562,-0.00008255243,0.0056152046,-0.7475449,-0.6410899,0.2076838,-0.25843978,-0.59690267,-0.32827294,-0.087337375,0.5598739,-0.000014069956,-0.000012902135,-0.0006021336,-0.0036744475,-0.48713064,0.43596065,-0.00007564785,-0.00061108934,-0.0055377185,0.00030753016,-0.035041016,0.017670397,0.62298,-0.59224707,-0.000051245093,-0.000033844262,-0.00025063753,-0.00018019602
161,,,,,,,,,,,,,-0.54706174,-0.2952161,-0.01694257,0.014786709,-0.0016204715,0.007013142,-0.7279048,-0.6640181,0.22349235,-0.25291607,-0.5772626,-0.35120112,-0.08733937,0.55987424,-0.000026191237,0.000011771012,-0.0006041303,-0.00367409,-0.48713562,0.43590727,-0.000045264977,-0.0005845249,-0.0055426955,0.0002541542,-0.039094675,0.020182867,0.67729497,-0.5908624,-0.00015638769,0.00021447614,0.00011470914,-0.0012620792
162,,,,,,,,,,,,,-0.5486753,-0.29381078,-0.018421486,0.016029421,-0.0032340288,0.008418471,-0.70680976,-0.68646604,0.23983856,-0.24767394,-0.55616754,-0.37364906,-0.08734235,0.55987686,-0.000036438527,0.000036918063,-0.00060711056,-0.0036714673,-0.48713905,0.43585685,-0.00003466696,-0.0005482103,-0.005546123,0.00020372868,-0.0571456,0.049393885,0.7221927,-0.5798693,-0.00016795099,0.00028089806,-0.0000071823597,-0.0010981667
163,,,,,,,,,,,,,-0.550535,-0.29216585,-0.021784443,0.019400844,-0.0050937533,0.01006341,-0.68433374,-0.70825565,0.254683,-0.2393226,-0.5336915,-0.39543867,-0.08734574,0.55988044,-0.000038190352,0.000042143784,-0.0006105006,-0.003667891,-0.48714498,0.4358154,-0.000081709695,-0.00041702986,-0.0055520535,0.00016227365,-0.079683274,0.073787786,0.7480406,-0.5356712,-0.000108614564,0.00014455244,-0.00055709475,-0.00005872175
164,,,,,,,,,,,,,-0.55278474,-0.29039872,-0.026602635,0.019751921,-0.007343471,0.0118305385,-0.66075534,-0.72876877,0.2656316,-0.22222446,-0.5101131,-0.4159518,-0.087349035,0.55988336,-0.000035772966,0.000027865037,-0.00061379373,-0.0036649704,-0.48715773,0.4357908,-0.00017184138,-0.00020114,-0.005564809,0.00013768673,-0.10264305,0.05201287,0.7461939,-0.42732522,-0.000071302056,-0.00003742799,-0.0011055912,0.0011163238
165,,,,,,,,,,,,,-0.55567586,-0.28887746,-0.034885034,0.015478239,-0.010234594,0.013351798,-0.63652396,-0.7469093,0.27104044,-0.19123015,-0.48588175,-0.43409234,-0.08735239,0.55988485,-0.00003816503,0.000010565195,-0.0006171465,-0.0036634803,-0.4871774,0.43578637,-0.00024077974,0.000026446633,-0.0055844784,0.00013324618,-0.14933056,0.0066429777,0.7181673,-0.24561825,-0.00011335313,-0.00010333583,-0.0011189873,0.0017730165
166,,,,,,,,,,,,,-0.5593363,-0.2881365,-0.043564476,0.00460978,-0.013895035,0.014092743,-0.6120047,-0.7614921,0.27313408,-0.14743042,-0.46136248,-0.4486751,-0.0873565,0.559885,-0.000049474962,-0.0000020677041,-0.0006212592,-0.0036633015,-0.4872016,0.43580338,-0.0002831748,0.00027042316,-0.005608678,0.00015026331,-0.17400698,-0.069989,0.6985376,-0.040078197,-0.00020851195,-0.00009991601,-0.0010258999,0.002505882
167,,,,,,,,,,,,,-0.56340677,-0.2885673,-0.0460587,-0.009484857,-0.017965496,0.013661951,-0.5872449,-0.7717233,0.276095,-0.09680552,-0.4366027,-0.4589063,-0.087362126,0.5598851,-0.000068754794,0.0000017829841,-0.0006268844,-0.0036632419,-0.4872248,0.43583602,-0.00024486118,0.0004088156,-0.005631864,0.00018289685,-0.1338535,-0.12942192,0.71244437,0.13767281,-0.00031648576,0.000033337623,-0.0003248006,0.002059982
168,,,,,,,,,,,,,-0.56715554,-0.29010803,-0.039449953,-0.020936519,-0.02171427,0.01212123,-0.56203324,-0.7773277,0.28214675,-0.04500494,-0.41139102,-0.46451074,-0.08736905,0.5598867,-0.00008097652,0.000026364112,-0.000633806,-0.0036616325,-0.48723966,0.4358619,-0.00012508883,0.00022675228,-0.0056467354,0.00020876527,-0.049059227,-0.13822876,0.75075525,0.27599198,-0.00029410422,0.00025026873,0.0005855709,-0.00079859403
169,,,,,,,,,,,,,-0.56995016,-0.29236147,-0.02685259,-0.027089326,-0.024508893,0.009867787,-0.5361143,-0.77845347,0.29090953,0.0037397658,-0.38547206,-0.4656365,-0.08737373,0.5598898,-0.00003747912,0.00003794915,-0.0006384924,-0.003658533,-0.48723996,0.43585587,0.000057540317,-0.00021392899,-0.0056470335,0.0002027452,0.027348775,-0.11386933,0.7929946,0.37493476,0.00023253262,0.00018176064,0.0015135694,-0.0038399321
170,,,,,,,,,,,,,-0.5715014,-0.2948731,-0.012427382,-0.028315695,-0.026060104,0.007356167,-0.5093375,-0.7755197,0.30082488,0.047026187,-0.35869527,-0.46270275,-0.08737165,0.5598923,0.000053657783,0.000022894417,-0.00063640624,-0.0036560297,-0.48722258,0.43581071,0.0002610054,-0.0006449912,-0.0056296587,0.00015759468,0.077120595,-0.07998706,0.82642746,0.44221365,0.00081767124,-0.000055674464,0.0021785016,-0.0048454436
171,,,,,,,,,,,,,-0.57181233,-0.29728532,0.0010313101,-0.026046298,-0.026371062,0.004943937,-0.48168725,-0.76903045,0.3104255,0.084641956,-0.33104503,-0.45621347,-0.08736204,0.5598932,0.00013313565,0.000003398043,-0.00062680244,-0.0036551356,-0.48718804,0.4357385,0.0004448667,-0.000880882,-0.005595118,0.000085383654,0.10351847,-0.048095252,0.84806824,0.49372318,0.0009289232,-0.00013772771,0.0024911263,-0.003971388
172,,,,,,,,,,,,,-0.5710623,-0.29937264,0.01198485,-0.021765744,-0.025621057,0.0028566122,-0.45324415,-0.75939626,0.3188389,0.11824938,-0.30260193,-0.44657928,-0.08734683,0.5598926,0.00018704587,-0.000012139915,-0.00061158836,-0.0036557317,-0.4871399,0.43565777,0.0005800879,-0.000904925,-0.005546987,0.0000046491623,0.11211368,-0.022310186,0.8601985,0.5476793,0.0008719412,-0.00014688447,0.002464379,-0.0024426344
173,,,,,,,,,,,,,-0.569516,-0.30102557,0.019779975,-0.016665721,-0.024074733,0.001203686,-0.4241426,-0.74682903,0.32560614,0.15032859,-0.27350038,-0.43401206,-0.08732757,0.55989075,0.0002275411,-0.000025521917,-0.0005923286,-0.0036575794,-0.48708344,0.4355829,0.000650879,-0.0007952965,-0.0054905117,-0.00007021427,0.10791338,-0.0034141818,0.8647701,0.6164156,0.00087256706,-0.00016416982,0.002158132,-0.0011660265
174,,,,,,,,,,,,,-0.56745565,-0.3022204,0.024449294,-0.011580905,-0.02201438,0.00000885129,-0.39457184,-0.7313551,0.3300435,0.18273653,-0.24392964,-0.4185381,-0.08730508,0.55988795,0.00026098517,-0.00003435813,-0.0005698353,-0.0036603808,-0.48702416,0.43552017,0.0006625264,-0.00064797804,-0.005431235,-0.00013294816,0.09614315,0.009183883,0.8583892,0.69990075,0.00090329326,-0.00015216693,0.0017436725,-0.00051505485
175,,,,,,,,,,,,,-0.5651332,-0.302989,0.026482485,-0.0070195235,-0.019691944,-0.0007597506,-0.36483625,-0.712963,0.3305714,0.2151666,-0.21419404,-0.400146,-0.08727971,0.5598849,0.00029236544,-0.000033259785,-0.0005444661,-0.0036634207,-0.4869668,0.4354697,0.0006249063,-0.0005175632,-0.0053738654,-0.0001834333,0.081455156,0.016661536,0.8303875,0.781142,0.0009662655,-0.00007491186,0.0012801134,-0.00031579658
