timestep,edge_mask_0,edge_mask_1,edge_mask_2,edge_mask_3,edge_mask_4,edge_mask_5,edge_mask_6,edge_mask_7,edge_mask_8,edge_mask_9,edge_mask_10,edge_mask_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
94,0.04685722,0.32402194,0.21477398,0.05274379,0.27042252,0.2623845,0.60354847,0.47090602,0.5228415,0.34370774,0.4822367,0.40555555,0.5962119,-0.53448135,-0.0024659378,0.006922491,0.003019452,-0.00048530102,0.16861922,0.38266668,-0.0005334064,0.0015863627,0.00057037175,-0.0038068295,0.3968873,0.052796192,0.35589385,-0.2540857,-0.024884284,0.16217485,0.1740932,-0.1767354,-0.07077872,0.2212,-0.27953124,-0.44707125,-0.031297844,0.03769413,-0.015191474,0.055576343,0.8096294,-0.95132655,-0.36760944,0.7330243
95,0.04743454,0.4033705,0.20302817,0.048249938,0.22467054,0.313291,0.67969686,0.38917282,0.4836808,0.27205315,0.5633926,0.37195894,0.5956898,-0.5339055,-0.007468884,0.0061359243,0.0024973154,9.0539455e-05,0.16853377,0.38314277,-0.0011573873,0.0071415217,0.0004849285,-0.0033307374,0.42693505,0.027988534,0.32284892,-0.28641817,0.005163461,0.1373672,0.16626425,-0.1554443,-0.09509295,0.24425165,-0.2873602,-0.42578015,-0.056194305,0.009440555,-0.0075733257,0.059517503,0.5592859,-0.95853895,-0.42008922,0.7835167
96,0.04605176,0.4793422,0.18369551,0.043780793,0.18839832,0.37264183,0.7456023,0.31834427,0.44366273,0.21061692,0.63560396,0.3322595,0.59490144,-0.5335403,-0.009404407,0.0030180889,0.0017089844,0.0004557371,0.16844898,0.38396215,-0.00083437725,0.010085785,0.00040014088,-0.0025113523,0.4507847,0.00088135153,0.2360696,-0.30857727,0.029013127,0.11026002,0.15645175,-0.13221397,-0.11599541,0.26504633,-0.29717267,-0.4025498,-0.038027447,-0.015838547,0.00033663213,0.047296442,-0.060670797,-0.9376369,-0.44675696,0.818576
97,0.04399268,0.53523576,0.15647937,0.041453976,0.16038111,0.4265602,0.7898848,0.27718058,0.41696048,0.16866118,0.67882675,0.30438316,0.5942261,-0.53339136,-0.0065533714,0.0009740086,0.0010336637,0.0006046891,0.16829927,0.38493973,-0.002078123,0.0112497965,0.00025042892,-0.0015337765,0.466089,-0.027504304,0.13703692,-0.31880563,0.044317424,0.08187436,0.1450946,-0.107304886,-0.1312881,0.2826279,-0.30852982,-0.37764072,0.004999343,-0.01289558,-0.014523401,0.036854587,-0.40015307,-0.8737272,-0.44291553,0.83843195
98,0.041237086,0.5835237,0.13062863,0.040125974,0.14253707,0.4802169,0.821254,0.24189705,0.3891545,0.13862006,0.71686584,0.2739392,0.59397817,-0.53340507,-0.000856596,-0.0007155628,0.0007857084,0.00059098005,0.16797775,0.38595024,-0.004319719,0.011217108,-7.109344e-05,-0.0005232692,0.47314635,-0.055585936,0.049104117,-0.3086244,0.051374763,0.05379273,0.13299704,-0.08105608,-0.135982,0.29616633,-0.3206274,-0.35139194,0.04058433,-0.014460692,-0.027611269,0.027797617,-0.5367357,-0.69520146,-0.3751593,0.84195375
99,0.038024332,0.6096718,0.1068878,0.039798513,0.1299516,0.5319681,0.841654,0.2139412,0.3611441,0.11854756,0.7480345,0.2603767,0.5942905,-0.5336172,0.0056335796,-0.0031779076,0.0010980368,0.00037884712,0.16767615,0.38683695,-0.002866982,0.009170098,-0.00037269294,0.00036343932,0.4734523,-0.08053338,-0.019452715,-0.26147857,0.051680714,0.028845288,0.12118287,-0.053803805,-0.1289119,0.3061214,-0.33244157,-0.32413965,0.06276026,-0.026412359,0.0037280782,0.0075726886,-0.56280804,-0.30010304,-0.26925403,0.83996665
100,0.034490198,0.6070682,0.08660301,0.042068243,0.130477,0.5772492,0.84866416,0.1997493,0.33614773,0.10926763,0.76576054,0.26245484,0.5949906,-0.53399634,0.008852683,-0.0047297105,0.0017981529,-2.9802322e-07,0.1677526,0.3874841,0.0027075405,0.0061999992,-0.00029625,0.0010105968,0.46884897,-0.09922331,-0.06699569,-0.18075962,0.047077388,0.010155357,0.11032852,-0.025757909,-0.116449825,0.31437093,-0.3432959,-0.29609376,0.046274982,-0.023462798,0.04857777,-0.0067757485,-0.52406144,0.1534929,-0.19765897,0.8477987
101,0.03103941,0.5797489,0.06952464,0.047686826,0.14590882,0.619992,0.8441632,0.19778803,0.31048337,0.10814996,0.7711726,0.2743423,0.59565794,-0.5343831,0.006695161,-0.0040812185,0.0024654865,-0.00038707256,0.16838641,0.3879242,0.009209728,0.004234639,0.0003375709,0.0014506876,0.4612044,-0.11027401,-0.09391108,-0.09379856,0.039432824,-0.0008953437,0.10068915,0.0029519363,-0.10243116,0.32131192,-0.35293528,-0.2673839,0.0005564838,-0.0053393594,0.07179073,-0.0041535967,-0.43664318,0.4177115,-0.1509381,0.8553378
102,0.027935203,0.5380948,0.05540448,0.055369124,0.17086254,0.6532029,0.8346443,0.20240219,0.29139265,0.10998656,0.7696626,0.2910426,0.5960033,-0.5346409,0.0024078516,-0.0022553618,0.0028108358,-0.00064486265,0.1695324,0.38829872,0.014494771,0.004124873,0.0014835596,0.0018252134,0.45265993,-0.11448176,-0.095452026,-0.023229714,0.030888349,-0.0051030964,0.092438065,0.0321431,-0.086302556,0.32586348,-0.36118636,-0.23819275,-0.026135199,0.0080555165,0.075874746,0.009488935,-0.2501872,0.4711921,-0.09479203,0.8487954
103,0.025713252,0.5013823,0.044393584,0.06256098,0.1957792,0.6826044,0.8271428,0.20478953,0.273002,0.11029627,0.7694972,0.30283853,0.59604007,-0.5347192,-0.00059098215,-0.00017837429,0.002847612,-0.00072318316,0.17104572,0.38877776,0.017974574,0.0059210914,0.0029968768,0.002304256,0.44554403,-0.11409413,-0.07087235,0.018075377,0.023772448,-0.004715465,0.08583076,0.061541207,-0.066970475,0.32703662,-0.36779368,-0.20879465,-0.02396871,0.01513147,0.07103497,0.028274363,0.0071668588,0.35497662,-0.022435423,0.82638955
104,0.024003163,0.48383677,0.036381163,0.06659322,0.21159936,0.7172729,0.8271399,0.20059444,0.24634594,0.10626687,0.7754024,0.30456388,0.5959247,-0.53462124,-0.0016276044,0.0017220513,0.0027322173,-0.0006251931,0.17276129,0.3895152,0.019605717,0.009330215,0.0047124475,0.0030416846,0.44125906,-0.111776315,-0.035980582,0.029592492,0.01948747,-0.002397649,0.080996834,0.09095338,-0.047080155,0.32668445,-0.3726276,-0.17938247,-0.011843679,0.01855832,0.061247837,0.04889397,0.17173676,0.16035962,0.031476997,0.81407034
105,0.022660179,0.4877536,0.03059614,0.06692283,0.2163311,0.7557199,0.8350625,0.18958081,0.21368393,0.09801466,0.787759,0.29591534,0.59574705,-0.53439975,-0.0021466275,0.002830456,0.0025545955,-0.00040370226,0.17455888,0.39061293,0.020156948,0.013630732,0.006510034,0.0041394234,0.43965426,-0.10937142,-0.00875625,0.025285289,0.017882675,7.2419643e-06,0.07780786,0.12036634,-0.02960955,0.3268739,-0.37581658,-0.14996952,-0.009259243,0.015389177,0.054526597,0.06633072,0.1822919,0.030909244,0.05700562,0.81860536
106,0.021622201,0.50390846,0.026071608,0.06556265,0.217317,0.79263383,0.84595805,0.17750932,0.18129455,0.0884793,0.80086845,0.2787746,0.59551716,-0.5341424,-0.002758539,0.0028738931,0.0023247004,-0.0001463294,0.17638913,0.39211056,0.020425895,0.018145027,0.008340284,0.0056370497,0.4396623,-0.107534446,0.0045125857,0.01797371,0.017890722,0.0018442199,0.07602351,0.14985524,-0.014934465,0.32804462,-0.3776009,-0.12048061,-0.011485683,0.00751051,0.053081885,0.079219766,0.11079773,-0.0099025965,0.072726965,0.8288924
107,0.020741232,0.520596,0.021913698,0.06427342,0.21777654,0.8230518,0.8558388,0.1675932,0.15503451,0.07988775,0.81166553,0.26162744,0.595257,-0.5339213,-0.002957394,0.0022476185,0.002064526,7.4744225e-05,0.17826325,0.39399847,0.021022609,0.022392603,0.010214403,0.007524967,0.44018266,-0.10628773,0.0064160456,0.011791739,0.01841107,0.003090933,0.075490475,0.17953146,-0.0014167633,0.3305813,-0.37813395,-0.0908044,-0.0088848965,0.0009219905,0.057031896,0.08783831,0.03031606,-0.016885452,0.09784087,0.845479
108,0.019764226,0.5365555,0.01840292,0.0635646,0.21998577,0.84741956,0.86381346,0.15859568,0.13417742,0.072621986,0.8216401,0.24345872,0.595018,-0.53376514,-0.0025034598,0.001479483,0.0018255711,0.0002309084,0.18025519,0.39623016,0.022687595,0.025998462,0.012206346,0.0097566545,0.44038278,-0.10542178,0.00012716855,0.008536733,0.018611193,0.003956884,0.07625096,0.20952076,0.013383171,0.3345311,-0.37737346,-0.060815096,-0.0028541458,-0.0020623065,0.06920635,0.09204007,-0.046848662,-0.0030706988,0.14445743,0.86595166
109,0.018771688,0.54717946,0.016205603,0.06356936,0.22405511,0.8620095,0.8696167,0.15124108,0.121784806,0.06681393,0.8299872,0.2287654,0.59484804,-0.53366894,-0.001581535,0.00086363225,0.0016555786,0.0003271103,0.18300492,0.39950204,0.052067116,0.06942527,0.014956072,0.013028532,0.43979853,-0.10482172,-0.009801076,0.0057327235,0.018026948,0.0045569465,0.07807107,0.23903224,0.0060613547,0.2966987,-0.37555337,-0.031303614,0.0029605988,-0.0024598006,0.08678147,0.08085876,-0.09896453,-0.0066982587,0.22397251,0.8764096
110,0.018720467,0.5545386,0.01573362,0.061879117,0.2252071,0.863093,0.87415135,0.15191644,0.121173315,0.06396955,0.8293631,0.22025424,0.59476995,-0.53361773,-0.00051108096,0.0004214262,0.0015774965,0.00037831068,0.19602086,0.41843113,0.1462401,0.21310231,0.027972013,0.031957626,0.43829793,-0.104521826,-0.02010975,0.0021318628,0.016526341,0.00485684,0.07051117,0.25169474,-0.08437021,0.13036278,-0.38311327,-0.018641114,0.0067507047,-0.0022629795,-0.07406142,-0.1014002,-0.12758943,-0.0216768,0.25679687,0.7901213
111,0.025139136,0.5618062,0.02536583,0.05295652,0.21030177,0.775814,0.8783708,0.20476253,0.19882022,0.06867269,0.7700983,0.227892,0.59480244,-0.53360766,0.00079565763,-4.3256565e-05,0.0016099811,0.00038838387,0.20380616,0.43072683,0.056634996,0.098377116,0.03575732,0.04425332,0.43623593,-0.10435941,-0.024311794,0.001641004,0.014464349,0.005019255,0.067410395,0.26375115,-0.009494546,0.13575852,-0.38621402,-0.006584704,0.011789684,-0.0035932618,-0.53045064,-0.6144961,-0.09229481,0.00042106953,0.5378312,0.37986445
112,0.020403834,0.552157,0.021002144,0.054123573,0.2075802,0.80908555,0.87366337,0.16770056,0.16991234,0.07221302,0.8118956,0.24026284,0.5949086,-0.5336221,0.0013724389,-0.00021927111,0.0017161369,0.00037395954,0.20539963,0.43466565,-0.0017598066,0.016457997,0.03735079,0.048192143,0.43441668,-0.10429127,-0.018164909,0.00031527784,0.012645096,0.005087398,0.069233194,0.27661857,0.035127264,0.1465779,-0.38439125,0.006282717,0.007756957,-0.0018682868,-0.44236058,-0.5732484,0.00068937975,-0.009154753,0.42248175,0.44759023
113,0.018127214,0.55006635,0.017408688,0.05579085,0.20841993,0.84031945,0.8724425,0.1491461,0.1422718,0.07176658,0.83272666,0.24151377,0.5950096,-0.5336371,0.0009994267,-0.00014118482,0.0018171668,0.00035893917,0.20383306,0.4334419,-0.008637471,-0.010162145,0.035784215,0.0469684,0.43329728,-0.10425096,-0.009574323,0.0005140935,0.011525691,0.0051277056,0.07354735,0.29040006,0.037746783,0.13794002,-0.38007706,0.020064205,-0.0002990216,0.00023268536,-0.3220597,-0.5019944,0.04049359,0.002776351,0.36289683,0.5570041
114,0.017651496,0.5509628,0.015935125,0.057943482,0.21342587,0.8542106,0.8727425,0.14482556,0.12985423,0.06931397,0.8375229,0.23561138,0.59505403,-0.5336377,0.00024210488,6.0345978e-05,0.0018615723,0.00035834312,0.21158114,0.440914,0.09242664,0.08463813,0.043532297,0.0544405,0.43283528,-0.104145035,-0.0029129027,0.0015083243,0.011063695,0.0052336305,0.068571165,0.29338607,-0.06078314,0.025775127,-0.38505328,0.023050219,-0.005074651,0.001662346,-0.27713174,-0.45136532,0.04267839,0.011227542,0.37524697,0.5971639
115,0.02359586,0.55391324,0.02429029,0.055077147,0.21324454,0.77891403,0.87455434,0.1926734,0.19679573,0.07036843,0.78373075,0.23284216,0.59504837,-0.53362715,-0.00021597027,0.00014608927,0.0018559098,0.00036889315,0.21499257,0.44351503,0.010643862,0.0010312106,0.046943724,0.057041526,0.43282014,-0.103867695,0.0012039475,0.0038682234,0.011048555,0.005510971,0.067019165,0.29666752,0.0045248764,0.041803416,-0.38660526,0.026331663,-0.0039754896,0.0010082979,-0.5867612,-0.6244739,0.033886246,0.027369805,0.5011223,0.22472072
116,0.020441707,0.54623383,0.020612605,0.05593939,0.20902756,0.8112277,0.87055683,0.16754568,0.1681597,0.07350379,0.8120127,0.24473865,0.59501934,-0.53360754,-0.0003758254,0.00025424777,0.0018268824,0.00038850307,0.21265657,0.4401748,-0.04425522,-0.056185964,0.04460773,0.05370128,0.43327895,-0.103493124,0.0070447843,0.0043088174,0.011507362,0.0058855414,0.069790654,0.30181006,0.043929018,0.06480714,-0.38383377,0.031474203,-0.0021384773,0.0014468086,-0.5223812,-0.5695937,0.06141824,0.014076499,0.4053536,0.33454585
117,0.017985176,0.5430142,0.017311191,0.058956064,0.21023072,0.84179413,0.8678171,0.14738975,0.14089465,0.073226854,0.83462507,0.24675505,0.59497255,-0.5335793,-0.0005921847,0.00034410696,0.0017800927,0.00041675568,0.21365617,0.43952405,0.051288895,0.028887521,0.04560733,0.053050548,0.43411133,-0.103174806,0.010349712,0.0031509395,0.012339741,0.00620386,0.068804435,0.30322236,-0.05090271,-0.020505253,-0.38481998,0.032886505,-0.0031031568,0.0015342112,-0.4024784,-0.48356435,0.050661236,-0.0008067375,0.40878665,0.5027283
118,0.023100782,0.54718137,0.02413307,0.056720875,0.21436548,0.7811104,0.86959356,0.18768817,0.19475652,0.07368556,0.78921103,0.2384531,0.59492075,-0.53355336,-0.0005673458,0.00025847778,0.0017282963,0.0004426837,0.2148113,0.43906632,-0.013137589,-0.028420005,0.04676245,0.052592814,0.43494147,-0.10284436,0.008660694,0.003931959,0.013169885,0.006534308,0.06677589,0.3019331,-0.0016125161,-0.004887532,-0.38684854,0.031597257,-0.0012320721,3.9748847e-06,-0.6172205,-0.5960622,0.0089841,0.015687553,0.46682307,0.20011984
119,0.02058808,0.5395855,0.021487594,0.05805764,0.21049102,0.8039451,0.8659069,0.1681567,0.17456724,0.076035514,0.8112552,0.24992359,0.5948885,-0.5335337,-0.00025448142,0.0001988081,0.0016960502,0.00046235323,0.21197693,0.43508363,-0.019853823,-0.03296284,0.043928087,0.04861012,0.4357462,-0.10258538,0.0090817055,0.0023501755,0.013974607,0.006793283,0.067529045,0.30195373,-0.0074580535,-0.016417203,-0.38609537,0.03161788,0.0017102791,4.9497932e-05,-0.5596771,-0.5407096,0.02586185,-0.0059879376,0.39718413,0.2967157
120,0.02047108,0.5385502,0.021657357,0.05870439,0.21117374,0.8029088,0.86468977,0.16677739,0.17543389,0.07660589,0.8127515,0.25027603,0.5948784,-0.5335208,-4.1561972e-05,0.00011531508,0.0016859174,0.00047522783,0.21258144,0.43445912,-0.0031251563,-0.015240374,0.044532597,0.047985613,0.4365145,-0.102434136,0.008264242,0.001345544,0.014742911,0.0069445297,0.06392136,0.2975033,-0.03327194,-0.04465192,-0.38970307,0.02716744,0.0014929909,-0.0003379099,-0.5489108,-0.51932055,0.014529629,-0.004170878,0.3897789,0.29074788
121,0.02211235,0.540723,0.024462475,0.057821333,0.21166822,0.77798784,0.8631193,0.17977345,0.1975497,0.07905946,0.7981142,0.24760874,0.5948898,-0.53351665,0.00021201052,1.3308585e-05,0.0016973615,0.00047940016,0.20883435,0.4300702,-0.055828568,-0.06084484,0.040785506,0.043596685,0.43710014,-0.10223394,0.0056282934,0.002663831,0.015328556,0.007144727,0.06380822,0.2955262,0.009690146,-0.015310017,-0.38981622,0.025190353,0.00243182,-0.0007317773,-0.6107489,-0.5644033,-0.0056988876,0.016546732,0.42234287,0.2520469
122,0.019558681,0.53217614,0.021127615,0.060580842,0.21192354,0.80691993,0.85989493,0.15994516,0.1719525,0.07952413,0.82049614,0.25590035,0.59491456,-0.53351665,0.00030826227,-6.4400133e-06,0.0017220974,0.00047940016,0.20739722,0.42802155,-0.002105521,-0.009299965,0.03934838,0.041548043,0.4376383,-0.10216078,0.006155691,-0.00011271279,0.015866727,0.007217884,0.06114003,0.29134616,-0.043247283,-0.05643407,-0.3924844,0.02101031,0.0014925438,-0.00016421452,-0.47676983,-0.45014971,0.019344702,-0.021105861,0.36927992,0.36397082
123,0.022550985,0.5393186,0.025585683,0.058315646,0.21332565,0.7685778,0.8605131,0.18303785,0.2058365,0.08117122,0.7944112,0.24735573,0.59494543,-0.53352237,0.00036127627,-9.295509e-05,0.0017529726,0.0004736781,0.20405106,0.42442057,-0.046475735,-0.047608927,0.03600222,0.03794706,0.43799847,-0.102058485,0.0029251464,0.0017614772,0.016226888,0.0073201805,0.060014885,0.28832787,-0.005369545,-0.029845823,-0.39360955,0.01799202,0.0013007962,-0.0008812507,-0.60072523,-0.54914856,-0.01691622,0.018460117,0.42241848,0.26760632
124,0.020380134,0.53247017,0.022589521,0.0607292,0.21265464,0.79371285,0.8576205,0.16649486,0.1836976,0.08165031,0.813125,0.2548752,0.59497935,-0.5335308,0.0003845979,-9.30832e-05,0.0017868876,0.00046527386,0.20206855,0.42230675,-0.015497919,-0.01674603,0.03401971,0.03583324,0.43827114,-0.101979785,0.0030815802,0.00043089176,0.01649955,0.007398881,0.057460558,0.28411794,-0.034193516,-0.049922723,-0.39616388,0.013782084,0.0011364068,-0.00023366883,-0.46804616,-0.438038,0.008877208,-0.008902161,0.35997143,0.35226113
125,0.02210667,0.53607696,0.025215605,0.059478533,0.21352923,0.77150786,0.85773087,0.17992188,0.20327662,0.08279058,0.7979715,0.25039378,0.5950123,-0.53354096,0.0003571055,-0.00012267835,0.001819849,0.00045508146,0.19868244,0.41900605,-0.037400827,-0.035765294,0.030633599,0.032532543,0.43845615,-0.10189174,0.0015426727,0.0012519725,0.016684562,0.0074869245,0.056256868,0.28129396,-0.014250085,-0.0329785,-0.39736757,0.010958105,0.0006865709,-0.0005286596,-0.5377657,-0.50147927,-0.0076851225,0.009288036,0.3939423,0.31405696
126,0.020939894,0.5326378,0.02349699,0.060957912,0.21359654,0.7862722,0.85615593,0.17093818,0.19023085,0.08288619,0.8081219,0.25376576,0.5950411,-0.53355086,0.00030219276,-0.00010310751,0.001848638,0.0004451871,0.19700907,0.4174267,-0.017317668,-0.016265495,0.028960228,0.030953199,0.4386091,-0.10183053,0.0017777329,0.00039426686,0.016837507,0.0075481385,0.053618688,0.27743348,-0.028715923,-0.040025376,-0.40000573,0.0070976317,0.00034363568,-0.000110987574,-0.42631254,-0.41200322,0.006207282,-0.005447125,0.35335845,0.36467296
127,0.022032473,0.53498435,0.024960134,0.060249317,0.21431234,0.7745355,0.85662645,0.17941074,0.20050435,0.083124235,0.79855686,0.2507033,0.59506315,-0.53356,0.00021650734,-0.000100234836,0.0018706918,0.00043606758,0.19387051,0.41444194,-0.032101832,-0.030275023,0.02582167,0.027968436,0.4387152,-0.10177706,0.0008795826,0.000693879,0.016943604,0.007601604,0.052732885,0.2755814,-0.011954,-0.022193752,-0.40089154,0.0052455366,-0.0001013726,-0.00022904202,-0.46948054,-0.45382318,-0.004537171,0.003981789,0.37417415,0.35131696
128,0.02108522,0.5329488,0.023297388,0.06152591,0.21485665,0.78898686,0.85600847,0.17194697,0.18771565,0.08246569,0.8069678,0.25219458,0.5950778,-0.53356713,0.00013583111,-6.912813e-05,0.0018853545,0.00042891502,0.19296667,0.413595,-0.011488989,-0.011251371,0.024917826,0.027121484,0.43880522,-0.10176615,0.0010612389,-0.0001649944,0.017033637,0.007612519,0.050245725,0.27273214,-0.023000007,-0.024118122,-0.4033787,0.0023962855,-0.000265494,6.0480088e-05,-0.352383,-0.3565279,0.004015521,-0.006854036,0.33791175,0.39634874
129,0.022105012,0.53566015,0.02436532,0.060802937,0.2157574,0.78061134,0.8571872,0.179802,0.1950233,0.082009844,0.798093,0.24858245,0.5950848,-0.53357285,4.820383e-05,-6.0102455e-05,0.0018923283,0.00042319298,0.19062513,0.41128564,-0.02144758,-0.021187093,0.022576287,0.024812132,0.43883857,-0.10176803,2.4611247e-05,5.1131436e-05,0.017066985,0.007610634,0.049668215,0.27225158,-0.009958804,-0.00762623,-0.4039562,0.0019157231,-0.00053669506,-8.256361e-05,-0.41297036,-0.40839547,-0.00771318,0.0017487725,0.35757402,0.38553345
130,0.021371357,0.53459173,0.02286424,0.061847657,0.21661496,0.7935167,0.85726464,0.17402184,0.18361901,0.080887735,0.80460674,0.24879333,0.59508675,-0.53357697,8.447147e-06,-3.899829e-05,0.0018942952,0.00041908026,0.1906701,0.41125658,-0.0011248537,-0.0023201038,0.02262126,0.024783075,0.43883523,-0.101799846,-6.810835e-05,-0.0005559195,0.017063648,0.00757882,0.04734168,0.270728,-0.021197949,-0.0091504855,-0.40628275,0.00039213896,-0.0002770573,6.078556e-05,-0.31425613,-0.3214338,-0.0008656678,-0.005942681,0.326576,0.42282784
131,0.022406872,0.53772557,0.023821346,0.061042815,0.21765363,0.78584945,0.85887736,0.18209709,0.19032918,0.08007984,0.7954961,0.24462081,0.5950849,-0.5335804,-3.5392357e-05,-3.9114406e-05,0.0018924475,0.0004156232,0.18908225,0.4095963,-0.015177794,-0.01606967,0.021033406,0.023122787,0.4387587,-0.10182138,-0.0012413834,-8.096295e-05,0.016987115,0.007557288,0.046983983,0.27165133,-0.006086887,0.009522231,-0.40664044,0.0013154745,-0.0004172772,-9.865686e-05,-0.3946556,-0.38823396,-0.0119030215,0.0033597671,0.3494298,0.408789
132,0.021496288,0.53648823,0.022019625,0.062196694,0.2185022,0.8011188,0.8590541,0.1750215,0.1768616,0.07874916,0.8034822,0.24500956,0.59508175,-0.533583,-3.474736e-05,-2.2790844e-05,0.0018892884,0.0004130602,0.18984441,0.41015765,0.007941791,0.0053928243,0.02179557,0.023684144,0.4386604,-0.10186554,-0.0010178032,-0.00069543684,0.016888827,0.007513128,0.044767987,0.27155304,-0.021539997,0.0055984063,-0.40885645,0.0012171865,-8.203089e-05,6.5449625e-05,-0.28850543,-0.29176506,-0.00086765713,-0.0063471464,0.31200847,0.45078316
133,0.022731094,0.54072934,0.023095272,0.06120149,0.21984217,0.7923368,0.8614438,0.18486409,0.18456788,0.07735463,0.79240483,0.23942854,0.5950757,-0.53358525,-8.3809966e-05,-2.6852274e-05,0.0018832684,0.0004107952,0.18893887,0.40910825,-0.008372914,-0.010118213,0.020890027,0.022634745,0.43849525,-0.10188046,-0.0022435167,9.897999e-05,0.016723663,0.0074982047,0.044328805,0.27370617,-0.0072402256,0.023017516,-0.40929562,0.0033703148,-0.00057749444,-9.759143e-05,-0.39582717,-0.37994587,-0.014801643,0.006205576,0.3416823,0.4265047
134,0.021798419,0.5397372,0.021315573,0.06234154,0.22078928,0.8074135,0.8615144,0.1776203,0.17127095,0.076144,0.8005813,0.23947349,0.5950701,-0.5335868,-5.208244e-05,-1.2198752e-05,0.0018776655,0.0004092455,0.1901537,0.40999538,0.01227694,0.008447685,0.02210486,0.02352187,0.43831852,-0.10189243,-0.0018242102,-0.0002488453,0.016546935,0.007486239,0.041969642,0.2748486,-0.023542525,0.018929772,-0.41165477,0.004512757,0.0001077503,7.940456e-05,-0.29721352,-0.28918335,-0.0014157286,-0.0032308027,0.30165622,0.46621314
135,0.023036769,0.5441261,0.022195894,0.061520074,0.22272117,0.7999994,0.86423945,0.18767674,0.17780468,0.074240446,0.7892865,0.23315275,0.59506226,-0.53358805,-0.00010470589,-1.5216444e-05,0.0018697977,0.0004079938,0.1896326,0.40926254,-0.0033249012,-0.006180481,0.02158375,0.022789031,0.43809456,-0.10186259,-0.0028214992,0.0006216753,0.01632297,0.0075160787,0.041218266,0.27804846,-0.012250311,0.033608016,-0.41240615,0.0077126026,-0.00065644074,-6.0673803e-05,-0.40066588,-0.37157333,-0.01453342,0.008083093,0.32940567,0.44051772
136,0.022228723,0.5439004,0.020600183,0.062575236,0.22382297,0.8135794,0.8644817,0.18147369,0.16582046,0.07294305,0.79629755,0.23227671,0.59505516,-0.53358865,-6.578743e-05,-1.686718e-06,0.0018627048,0.00040739775,0.19113359,0.41025543,0.014145964,0.008540084,0.023084745,0.023781925,0.43787158,-0.10181143,-0.0023055845,0.00054175354,0.01609999,0.0075672343,0.03839199,0.28020182,-0.028446337,0.03018381,-0.41523245,0.009865969,0.00012741983,9.7256154e-05,-0.31712005,-0.2923348,-0.0018946059,0.00075497094,0.2909304,0.47386724
137,0.023441277,0.54821664,0.021301763,0.062028747,0.22648199,0.80756724,0.8672149,0.19146529,0.17113101,0.07075627,0.7850934,0.22530133,0.59504604,-0.5335887,-0.00011885894,-1.5120254e-06,0.0018535852,0.00040733814,0.19071281,0.40954193,-0.0023345305,-0.006459194,0.022663966,0.023068428,0.43761492,-0.10171384,-0.0031250138,0.0013556598,0.015843332,0.007664822,0.037169468,0.28435272,-0.01790363,0.044387937,-0.41645497,0.014016867,-0.00069518376,-2.4698675e-06,-0.40966156,-0.36102164,-0.013958256,0.009493446,0.31453276,0.44987985
138,0.02266248,0.54861116,0.019863434,0.06310285,0.22770959,0.81973344,0.867705,0.18549807,0.16040313,0.069192156,0.7918395,0.2236793,0.59503776,-0.5335882,-7.8875826e-05,9.639149e-06,0.0018453002,0.00040787458,0.1923423,0.410419,0.015397826,0.0072838897,0.024293453,0.02394548,0.43737006,-0.10159375,-0.0025187267,0.0013237356,0.015598476,0.007784918,0.03370382,0.2875548,-0.03588171,0.04173606,-0.41992062,0.017218947,0.0001026839,0.00010773167,-0.32689255,-0.280638,-0.0017496628,0.0030699053,0.27383995,0.48637196
139,0.023994507,0.55330604,0.020528195,0.06276542,0.23136905,0.8139804,0.87070256,0.1965839,0.16549136,0.06653204,0.7794216,0.21532491,0.59502655,-0.5335873,-0.0001468308,1.0370155e-05,0.0018340945,0.00040876865,0.19192666,0.40962118,-0.0031658132,-0.008426541,0.023877814,0.023147672,0.4370859,-0.10143251,-0.0034765452,0.0020254739,0.015314311,0.007946156,0.031848393,0.2927396,-0.024443246,0.05703342,-0.42177603,0.022403747,-0.0008767394,3.1407923e-05,-0.41946545,-0.34236753,-0.015875004,0.010326723,0.29700395,0.4607867
140,0.023136865,0.55425924,0.01897619,0.0638569,0.23254693,0.8271344,0.8714312,0.18997027,0.15388952,0.06471199,0.7868929,0.21319385,0.5950167,-0.533586,-9.066068e-05,1.5623451e-05,0.0018242598,0.00041002035,0.19354409,0.41021967,0.015683439,0.004770391,0.025495246,0.023746163,0.4368088,-0.101254314,-0.002880333,0.001957206,0.015037209,0.0081243515,0.027715683,0.29728085,-0.043800093,0.05658932,-0.42590874,0.026944995,0.00019462407,7.845834e-05,-0.3285016,-0.2552334,-0.0027292452,0.0043810066,0.25440297,0.5042789
