timestep,edge_mask_0,edge_mask_1,edge_mask_2,edge_mask_3,edge_mask_4,edge_mask_5,edge_mask_6,edge_mask_7,edge_mask_8,edge_mask_9,edge_mask_10,edge_mask_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
92,0.13139679,0.078092724,0.8970032,0.19683784,0.90103763,0.07128103,0.09674815,0.8298855,0.031715766,0.706414,0.03871775,0.020869657,-0.3875176,0.15544616,-3.1064155e-05,1.443937e-05,-0.010107905,0.011910349,0.12948264,0.37535885,0.00022163312,0.00016277074,-0.0006762445,-0.009970754,0.17426641,0.6144058,-0.0027028508,0.0018381336,0.18753451,0.45561165,-0.5257025,-0.1484729,6.690458e-06,-3.5473006e-06,-0.0005084872,-0.0010279417,-0.00013267994,3.2458454e-05,-0.00052650267,0.0002354458,-0.0034370585,0.0053518834,7.599592e-06,-4.4368207e-06
93,0.13141921,0.07813707,0.89700294,0.1968337,0.9009838,0.07128459,0.09677978,0.8298533,0.03171254,0.7063865,0.038727436,0.020879146,-0.38752064,0.1554474,-3.532633e-05,1.329157e-05,-0.0101109445,0.011911586,0.12949447,0.37537178,8.613408e-05,0.00013387529,-0.000664413,-0.00995782,0.17405547,0.6145701,-0.0021642963,0.0018184562,0.18732357,0.45577592,-0.5257019,-0.1484732,5.522993e-06,-2.718217e-06,-0.0005078912,-0.0010282397,-0.00012028217,2.4620444e-05,-0.00080090744,0.00011797249,-0.0013715766,0.0043985597,5.0514936e-06,-5.7742e-07
94,0.1314227,0.078160636,0.8970027,0.19684222,0.900954,0.07129219,0.09679642,0.829846,0.031705085,0.7063614,0.038731273,0.020885445,-0.38752392,0.15544848,-3.695685e-05,1.13757205e-05,-0.010114223,0.011912674,0.12949504,0.37538192,-3.3750046e-05,0.0001013419,-0.00066384673,-0.009947687,0.173896,0.6147265,-0.0015757056,0.0016973057,0.1871641,0.45593232,-0.5257016,-0.1484734,3.869553e-06,-1.7968915e-06,-0.00050759315,-0.0010284334,-0.00010462105,1.40704215e-05,-0.0009835061,9.354204e-06,0.0004751682,0.0033346328,-2.7269125e-06,2.4177134e-06
95,0.13140985,0.07816501,0.897003,0.19686072,0.90094626,0.07130264,0.096799105,0.8298603,0.031694356,0.7063402,0.038729843,0.020888628,-0.3875272,0.15544938,-3.600343e-05,9.160993e-06,-0.010117501,0.011913568,0.12948602,0.37538904,-0.00013318795,6.768786e-05,-0.00067286193,-0.009940565,0.17379,0.61486715,-0.0009788533,0.0014966219,0.18705809,0.456073,-0.5257013,-0.14847352,2.8060529e-06,-9.926486e-07,-0.00050729513,-0.0010285527,-8.285791e-05,6.2920153e-06,-0.0010787542,-8.318573e-05,0.0020292597,0.0022364259,-9.611249e-07,3.5502017e-06
96,0.13138387,0.07815278,0.8970035,0.196887,0.90095824,0.07131498,0.09678981,0.829892,0.031681508,0.7063232,0.038724076,0.020888975,-0.38753027,0.15545005,-3.303754e-05,6.6729317e-06,-0.010120571,0.011914238,0.12946947,0.3753932,-0.00020937272,3.5165882e-05,-0.0006894171,-0.009936392,0.17373605,0.6149864,-0.00040977343,0.0012396955,0.18700415,0.45619226,-0.5257011,-0.14847358,1.2574085e-06,-3.0899997e-07,-0.0005071163,-0.0010286123,-6.0349703e-05,-1.9781291e-06,-0.0010948176,-0.00015600026,0.003243666,0.0011722924,-8.47131e-06,4.3548644e-06
97,0.13134812,0.078127086,0.89700437,0.19691804,0.90098614,0.07132814,0.09677057,0.82993704,0.031667512,0.7063114,0.038714856,0.020886833,-0.38753298,0.1554505,-2.8537715e-05,4.1646463e-06,-0.010123283,0.011914685,0.12944748,0.3753946,-0.0002619113,5.5388614e-06,-0.00071141124,-0.009934992,0.17372994,0.6150806,0.000102520375,0.0009495546,0.18699804,0.45628643,-0.5257011,-0.14847358,-2.1103855e-07,3.0804458e-07,-0.0005071163,-0.0010286123,-3.759563e-05,-8.40053e-06,-0.0010488179,-0.00020835549,0.0040985043,0.00019783154,-1.1540949e-05,5.3979456e-06
98,0.13130632,0.07809131,0.8970054,0.19695146,0.901026,0.071341276,0.096743874,0.82999045,0.031653315,0.70630467,0.03870331,0.020882724,-0.3875352,0.15545075,-2.277866e-05,1.8960012e-06,-0.010125518,0.011914939,0.12942213,0.3753936,-0.00029146564,-2.0065083e-05,-0.0007367581,-0.009936005,0.17376521,0.61514795,0.00053636136,0.0006476681,0.18703331,0.45635378,-0.5257011,-0.14847352,-1.4084862e-06,8.7215585e-07,-0.0005071163,-0.0010285527,-1.3753772e-05,-1.22748315e-05,-0.00095032126,-0.0002421923,0.004594711,-0.000644978,-1.2502074e-05,6.4112246e-06
99,0.13126184,0.07804903,0.8970066,0.19698523,0.9010738,0.07135366,0.09671245,0.83004767,0.031639807,0.70630234,0.0386905,0.020877145,-0.38753685,0.15545079,-1.6357564e-05,-2.3165546e-07,-0.010127157,0.011914983,0.12939541,0.37539056,-0.00029970476,-4.0731706e-05,-0.0007634759,-0.009939045,0.17383397,0.6151885,0.00087768235,0.00035305216,0.18710206,0.4563943,-0.52570134,-0.14847343,-2.6783564e-06,1.1924212e-06,-0.00050735474,-0.0010284632,7.264316e-06,-1.6536564e-05,-0.0008110551,-0.00025682896,0.0047541126,-0.0013269886,-1.6219914e-05,5.3830445e-06
100,0.13121775,0.07800366,0.8970077,0.1970173,0.9011258,0.07136465,0.096678674,0.83010495,0.031627614,0.7063041,0.038677324,0.02087062,-0.38753796,0.15545066,-1.0080684e-05,-2.044955e-06,-0.01012826,0.011914849,0.12936905,0.37538597,-0.00028959117,-5.606143e-05,-0.00078983605,-0.009943634,0.17392747,0.615204,0.0011196708,8.171104e-05,0.18719557,0.4564098,-0.52570164,-0.1484733,-3.0935716e-06,1.5607703e-06,-0.00050765276,-0.0010283291,2.1874905e-05,-1.8712133e-05,-0.0006481259,-0.0002551265,0.0046140896,-0.0018307806,-1.0848045e-05,6.6645443e-06
101,0.13117668,0.07795825,0.89700884,0.19704597,0.901178,0.07137389,0.096644744,0.83015865,0.03161725,0.7063093,0.038664695,0.020863714,-0.38753852,0.15545037,-4.039368e-06,-3.4958261e-06,-0.010128826,0.011914566,0.12934451,0.37538034,-0.0002642393,-6.59494e-05,-0.00081437826,-0.009949267,0.1740368,0.6151972,0.0012622267,-0.00015414509,0.1873049,0.45640302,-0.52570194,-0.14847314,-3.2909893e-06,1.6492778e-06,-0.0005079508,-0.0010281801,3.5211444e-05,-1.9621104e-05,-0.00047045943,-0.00023903325,0.004224737,-0.0021542837,-9.7081065e-06,4.786998e-06
102,0.13114059,0.077915534,0.89700985,0.19707018,0.90122765,0.07138109,0.09661268,0.83020616,0.031609043,0.7063171,0.03865328,0.020856867,-0.38753855,0.15544999,1.4140003e-06,-4.499044e-06,-0.010128856,0.011914179,0.12932295,0.3753741,-0.0002273127,-7.065932e-05,-0.00083594024,-0.009955496,0.17415333,0.6151718,0.0013109557,-0.00034589652,0.18742143,0.45637763,-0.52570224,-0.148473,-3.3623116e-06,1.6873458e-06,-0.0005082488,-0.0010280311,4.4435263e-05,-1.8771738e-05,-0.0002913326,-0.00021197274,0.003642856,-0.0023028774,-8.940697e-06,4.503876e-06
103,0.13111104,0.077877626,0.8970107,0.19708912,0.9012719,0.07138613,0.09658418,0.8302453,0.031603206,0.70632666,0.0386436,0.020850457,-0.38753816,0.15544955,5.916043e-06,-5.103935e-06,-0.010128468,0.011913747,0.12930517,0.37536776,-0.00018255302,-7.057935e-05,-0.0008537173,-0.0099618435,0.17426923,0.6151321,0.0012762272,-0.0004887862,0.18753733,0.45633793,-0.52570254,-0.14847285,-3.2533812e-06,1.6115886e-06,-0.00050854683,-0.0010278821,4.8555434e-05,-1.7296523e-05,-0.000120684505,-0.0001758486,0.0029301038,-0.0022936387,-7.31647e-06,3.4607947e-06
104,0.13108873,0.07784599,0.8970113,0.19710255,0.90130925,0.071389005,0.09656031,0.83027524,0.031599708,0.7063371,0.03863597,0.020844802,-0.38753742,0.15544908,9.481076e-06,-5.301303e-06,-0.010127723,0.01191327,0.12929168,0.37536165,-0.0001335903,-6.636828e-05,-0.0008672029,-0.009967953,0.17437783,0.61508256,0.0011718012,-0.0005813981,0.18764593,0.4562884,-0.52570283,-0.1484727,-3.133685e-06,1.4996365e-06,-0.00050884485,-0.0010277331,5.044043e-05,-1.4733523e-05,3.324449e-05,-0.0001343377,0.0021463078,-0.0021480848,-6.9364905e-06,2.9094517e-06
105,0.13107426,0.077821724,0.89701176,0.19711034,0.90133816,0.07138985,0.096541755,0.83029515,0.031598397,0.70634794,0.038630523,0.020840142,-0.38753644,0.1554486,1.2022974e-05,-5.2511436e-06,-0.01012674,0.011912793,0.12928265,0.3753561,-8.370759e-05,-5.893893e-05,-0.000876233,-0.009973496,0.1744738,0.6150276,0.0010137658,-0.0006256146,0.1877419,0.45623344,-0.52570313,-0.14847255,-2.6833047e-06,1.1817242e-06,-0.0005091429,-0.0010275841,4.9121678e-05,-1.2751669e-05,0.00016485155,-9.162724e-05,0.0013491503,-0.0018956601,-3.3304095e-06,5.699694e-07
106,0.13106707,0.07780514,0.89701205,0.19711275,0.9013583,0.07138884,0.0965289,0.83030564,0.031599063,0.7063583,0.038627345,0.020836592,-0.38753524,0.15544815,1.3612748e-05,-4.751589e-06,-0.010125548,0.011912346,0.12927797,0.3753514,-3.6039077e-05,-4.903218e-05,-0.00088091195,-0.009978205,0.17455336,0.61497134,0.0008190268,-0.0006257471,0.18782146,0.45617718,-0.52570343,-0.14847247,-1.8820933e-06,8.821953e-07,-0.0005094409,-0.0010275096,4.595518e-05,-8.132309e-06,0.00026741624,-4.8279762e-05,0.00058702374,-0.001565362,1.3038516e-06,-4.0978193e-08
107,0.13106683,0.077796094,0.89701223,0.19711076,0.9013697,0.07138643,0.09652175,0.8303069,0.031601354,0.70636743,0.038626235,0.02083419,-0.38753402,0.15544777,1.397285e-05,-4.142974e-06,-0.010124326,0.011911958,0.1292773,0.37534767,6.96769e-06,-3.7695034e-05,-0.0008815825,-0.00998193,0.17461419,0.6149174,0.00060434744,-0.0005882181,0.18788229,0.45612323,-0.52570343,-0.1484724,-8.937548e-07,6.709597e-07,-0.0005094409,-0.0010274351,3.7632883e-05,-5.7928264e-06,0.00033997,-9.208918e-06,-9.922683e-05,-0.0011890786,5.1781535e-06,9.313226e-08
108,0.13107234,0.07779407,0.89701223,0.19710469,0.9013729,0.07138292,0.09651961,0.83030057,0.031604923,0.70637566,0.03862711,0.020832967,-0.3875328,0.15544745,1.35135115e-05,-3.3557078e-06,-0.010123104,0.0119116455,0.12928012,0.375345,4.3508335e-05,-2.578539e-05,-0.0008787662,-0.009984612,0.17465544,0.6148685,0.0003852771,-0.00052075926,0.18792354,0.45607436,-0.52570343,-0.14847235,-9.526932e-07,3.3967956e-07,-0.0005094409,-0.0010273904,3.0338764e-05,-2.4847686e-06,0.0003828257,2.4858862e-05,-0.00067983556,-0.0007959565,-2.82377e-06,-1.6354024e-06
109,0.13108256,0.07779811,0.89701205,0.19709566,0.90136915,0.071378596,0.096522115,0.830288,0.03160933,0.7063822,0.038629435,0.020832745,-0.38753167,0.15544723,1.25282595e-05,-2.520878e-06,-0.010121971,0.011911422,0.12928575,0.37534338,7.2253424e-05,-1.4093459e-05,-0.00087313354,-0.009986222,0.17467752,0.614827,0.00017546242,-0.00043166493,0.18794562,0.4560328,-0.52570343,-0.14847235,-8.2478846e-07,6.290723e-08,-0.0005094409,-0.0010273904,2.3931265e-05,-4.0978193e-08,0.00039622185,5.2455813e-05,-0.0011349539,-0.00041095537,-1.1026859e-06,-1.9185245e-06
110,0.13109632,0.07780721,0.89701194,0.19708462,0.9013593,0.071373895,0.09652839,0.8302708,0.031614214,0.706387,0.03863293,0.020833444,-0.38753062,0.15544708,1.0919839e-05,-1.7055115e-06,-0.010120928,0.011911273,0.12929349,0.3753428,9.276319e-05,-3.148945e-06,-0.00086539984,-0.009986818,0.17468193,0.61479425,-1.4069385e-05,-0.00032943615,0.18795003,0.4560001,-0.52570343,-0.14847235,-6.401981e-07,5.8296994e-09,-0.0005094409,-0.0010273904,1.5236437e-05,1.8514693e-06,0.00038573143,7.421151e-05,-0.001456662,-5.6874007e-05,-2.1606684e-07,-4.1350722e-07
111,0.13111205,0.07781994,0.89701176,0.19707257,0.9013452,0.07136902,0.09653746,0.83025074,0.031619206,0.70638996,0.038637254,0.020834886,-0.38752973,0.15544698,8.839568e-06,-9.73287e-07,-0.010120034,0.011911169,0.12930255,0.37534308,0.00010464971,6.34951e-06,-0.00085633993,-0.00998652,0.17467101,0.614771,-0.00017499065,-0.00022204724,0.1879391,0.45597684,-0.52570343,-0.14847235,-2.1863318e-07,-1.9642086e-07,-0.0005094409,-0.0010273904,6.4969063e-06,3.0584633e-06,0.00035077333,8.711219e-05,-0.0016443863,0.00025029853,2.6151538e-06,-2.0079315e-06
112,0.13112877,0.077835165,0.8970115,0.19706026,0.9013281,0.07136449,0.09654835,0.83022916,0.031623986,0.7063914,0.038642045,0.020836843,-0.38752913,0.15544693,6.3718867e-06,-1.916608e-07,-0.010119438,0.011911124,0.12931222,0.3753441,0.00010878135,1.4102179e-05,-0.0008466691,-0.009985507,0.17464763,0.6147573,-0.00030201685,-0.00011669964,0.18791573,0.45596313,-0.52570343,-0.14847235,1.3032304e-07,-3.600297e-07,-0.0005094409,-0.0010273904,-2.577901e-06,5.3830445e-06,0.0003029406,9.340048e-05,-0.0017077385,0.0004983581,2.9429793e-06,-2.1271408e-06
113,0.1311452,0.0778515,0.89701134,0.19704853,0.9013094,0.07136041,0.09656014,0.83020794,0.031628292,0.7063914,0.038646933,0.02083915,-0.3875287,0.15544696,4.215651e-06,6.0168503e-07,-0.010118991,0.011911154,0.12932184,0.3753457,0.00010580935,2.0029185e-05,-0.0008370429,-0.009983897,0.17461501,0.6147526,-0.00039251216,-1.9388805e-05,0.18788311,0.45595843,-0.52570343,-0.14847241,6.222632e-07,-6.6304045e-07,-0.0005094409,-0.00102745,-5.632639e-06,7.454306e-06,0.00024223328,9.4525516e-05,-0.0016599953,0.0006813592,5.2452087e-06,-3.9301813e-06
114,0.13116056,0.077867895,0.89701104,0.1970381,0.9012905,0.07135698,0.09657214,0.83018786,0.031631965,0.7063897,0.03865162,0.020841617,-0.38752845,0.15544705,1.9987026e-06,1.2637495e-06,-0.010118753,0.011911243,0.12933083,0.37534773,9.678689e-05,2.389702e-05,-0.0008280575,-0.009981871,0.17457645,0.6147559,-0.00044647418,6.5285756e-05,0.18784454,0.45596176,-0.52570343,-0.14847249,1.1394848e-06,-7.0403405e-07,-0.0005094409,-0.0010275245,-1.1630356e-05,8.124858e-06,0.00017429888,8.8751316e-05,-0.0015209008,0.00079827366,6.7278743e-06,-2.0675361e-06
115,0.13117412,0.07788335,0.8970108,0.19702946,0.9012726,0.07135435,0.09658346,0.8301699,0.03163483,0.7063871,0.038655892,0.020844076,-0.3875284,0.15544719,-5.3674057e-08,1.6336381e-06,-0.010118693,0.011911377,0.12933873,0.37534997,8.3533574e-05,2.5729485e-05,-0.0008201599,-0.0099796355,0.1745351,0.61476594,-0.0004660036,0.00013402943,0.1878032,0.45597178,-0.5257034,-0.14847256,1.5981814e-06,-5.574554e-07,-0.0005093813,-0.001027599,-1.552701e-05,6.8582594e-06,0.00010943413,7.806718e-05,-0.0013114803,0.0008506512,7.4356794e-06,-2.9429793e-07
116,0.13118525,0.07789711,0.89701056,0.19702254,0.9012564,0.071352504,0.09659355,0.8301553,0.031636886,0.70638394,0.03865952,0.020846397,-0.3875285,0.15544733,-1.920037e-06,1.8454892e-06,-0.010118812,0.011911526,0.12934525,0.3753523,6.711158e-05,2.5802583e-05,-0.0008136332,-0.009977311,0.17449382,0.614781,-0.00045502826,0.0001850299,0.18776192,0.45598686,-0.5257032,-0.14847264,1.8386406e-06,-5.3245793e-07,-0.0005092025,-0.0010276735,-1.8797815e-05,6.2026083e-06,4.4614077e-05,6.5054744e-05,-0.0010552552,0.0008450782,6.4000487e-06,-1.1436641e-06
117,0.13119356,0.077908486,0.8970104,0.19701762,0.90124303,0.07135149,0.096601985,0.8301439,0.0316381,0.7063804,0.038662422,0.020848438,-0.38752875,0.15544751,-3.2609498e-06,2.0058678e-06,-0.010119051,0.011911705,0.12935022,0.37535453,4.9220573e-05,2.433414e-05,-0.0008086711,-0.009975076,0.17445505,0.6147997,-0.00041863573,0.0002179277,0.18772314,0.4560055,-0.5257031,-0.14847271,1.5607748e-06,-4.6155571e-07,-0.0005090833,-0.001027748,-1.8209219e-05,6.2175095e-06,-1.1131167e-05,4.9822032e-05,-0.00077364576,0.00079155323,1.8179417e-06,-6.221235e-07
118,0.13119929,0.07791739,0.8970103,0.19701484,0.9012325,0.07135117,0.09660855,0.8301362,0.031638496,0.7063766,0.038664494,0.020850103,-0.3875291,0.15544768,-4.2353417e-06,1.9100848e-06,-0.010119408,0.011911869,0.12935355,0.37535655,3.0946016e-05,2.147782e-05,-0.00080533326,-0.009973049,0.17442071,0.61482024,-0.00036268495,0.00023336984,0.18768881,0.45602608,-0.5257031,-0.14847271,1.3099071e-06,-2.221146e-07,-0.0005090833,-0.001027748,-1.7896295e-05,4.056841e-06,-5.969405e-05,3.227219e-05,-0.00048708168,0.0006992406,1.3932586e-06,1.2405217e-06
119,0.13120222,0.07792342,0.8970103,0.1970139,0.90122515,0.07135148,0.09661298,0.83013207,0.03163821,0.7063731,0.038665757,0.020851398,-0.38752952,0.15544783,-4.6740734e-06,1.8114256e-06,-0.010119826,0.011912018,0.1293553,0.37535828,1.3452234e-05,1.7891292e-05,-0.0008035898,-0.009971321,0.17439222,0.61484116,-0.00029335366,0.00023292028,0.18766032,0.456047,-0.5257031,-0.14847271,1.4227599e-06,-2.1687738e-07,-0.0005090833,-0.001027748,-1.4975667e-05,3.7886202e-06,-9.75728e-05,1.782924e-05,-0.00021339953,0.0005789287,4.403293e-06,-5.029142e-07
120,0.13120271,0.07792678,0.8970103,0.19701482,0.901221,0.07135239,0.09661551,0.830131,0.031637337,0.7063697,0.038666252,0.020852268,-0.38752997,0.15544797,-4.8541106e-06,1.5824589e-06,-0.010120273,0.011912167,0.12935556,0.37535962,-2.2638867e-06,1.3572697e-05,-0.0008033216,-0.0099699795,0.17437041,0.6148613,-0.00021668852,0.0002189396,0.1876385,0.45606714,-0.52570295,-0.14847271,1.6064918e-06,-3.6047098e-07,-0.00050896406,-0.001027748,-1.3485551e-05,2.2388995e-06,-0.00012353063,1.5422702e-06,3.3266842e-05,0.00044249368,5.3942204e-06,-1.9781291e-06
121,0.13120103,0.07792763,0.8970102,0.19701701,0.9012196,0.07135375,0.09661624,0.83013284,0.03163604,0.7063667,0.03866609,0.020852733,-0.38753042,0.15544812,-4.8505567e-06,1.2602325e-06,-0.01012072,0.011912316,0.12935457,0.3753606,-1.5529173e-05,9.374861e-06,-0.00080432,-0.009968996,0.1743556,0.6148795,-0.00013828564,0.00019411616,0.1876237,0.45608532,-0.52570295,-0.14847271,1.1571851e-06,-2.9829292e-07,-0.00050896406,-0.001027748,-1.2099743e-05,7.338822e-07,-0.00013831258,-8.046627e-06,0.00024230778,0.00029911473,-4.7683716e-07,-2.7939677e-07
122,0.13119757,0.07792621,0.8970103,0.19702023,0.901221,0.071355246,0.09661523,0.83013713,0.031634416,0.7063645,0.0386653,0.020852802,-0.38753086,0.1554482,-4.3397627e-06,8.755113e-07,-0.010121167,0.011912391,0.12935255,0.37536117,-2.590431e-05,5.0586045e-06,-0.00080633163,-0.00996843,0.17434767,0.614895,-6.3021405e-05,0.00016162414,0.18761577,0.45610082,-0.52570295,-0.14847271,1.062349e-06,-2.9487273e-07,-0.00050896406,-0.001027748,-7.018447e-06,-6.966293e-07,-0.00014257431,-1.9725412e-05,0.00040692833,0.00016037002,1.9446015e-06,-7.1153045e-07
123,0.13119283,0.07792301,0.8970104,0.19702423,0.90122443,0.07135698,0.096612975,0.83014315,0.03163264,0.70636284,0.038664088,0.020852562,-0.38753116,0.15544827,-3.61245e-06,5.974015e-07,-0.010121465,0.011912465,0.12934977,0.3753614,-3.3341446e-05,1.2641087e-06,-0.00080911815,-0.009968191,0.1743461,0.6149073,5.0832077e-06,0.00012433133,0.1876142,0.45611316,-0.52570295,-0.14847271,9.934571e-07,-2.4015353e-07,-0.00050896406,-0.001027748,-3.5762787e-06,-5.9232116e-07,-0.00013913214,-2.5298446e-05,0.00052349264,3.113225e-05,1.9669533e-06,-1.899898e-07
124,0.13118736,0.07791848,0.8970105,0.19702873,0.9012295,0.0713587,0.0966097,0.8301501,0.03163083,0.7063616,0.03866256,0.020852057,-0.38753146,0.15544829,-3.144451e-06,2.0553476e-07,-0.010121763,0.01191248,0.1293465,0.37536132,-3.766611e-05,-2.1819071e-06,-0.0008123815,-0.009968281,0.17435005,0.6149162,6.3151805e-05,8.5202235e-05,0.18761815,0.45612204,-0.52570295,-0.14847271,8.5387126e-07,-2.125252e-07,-0.00050896406,-0.001027748,-4.351139e-06,-2.425164e-06,-0.00012660027,-3.129989e-05,0.000593394,-8.0462545e-05,1.0877848e-06,-3.2410026e-07
125,0.13118143,0.077913016,0.89701056,0.19703302,0.9012357,0.07136033,0.096605636,0.8301577,0.031629052,0.70636135,0.038660906,0.02085134,-0.38753176,0.15544829,-2.3508874e-06,2.7863742e-08,-0.010122061,0.01191248,0.129343,0.37536097,-3.9166174e-05,-5.008191e-06,-0.0008158833,-0.009968638,0.17435849,0.61492157,0.00010911575,4.6804453e-05,0.18762659,0.4561274,-0.52570295,-0.14847271,6.5232433e-07,-6.514404e-08,-0.00050896406,-0.001027748,7.4505806e-08,-1.2628734e-06,-0.00010916591,-3.3717602e-05,0.00061751896,-0.0001709722,1.1920929e-07,9.4249845e-07
126,0.13117553,0.07790705,0.8970107,0.19703719,0.90124243,0.07136182,0.09660132,0.8301653,0.031627487,0.70636153,0.03865915,0.02085051,-0.3875319,0.15544829,-1.3161307e-06,-1.3221164e-07,-0.01012221,0.01191248,0.12933955,0.3753604,-3.80039e-05,-7.1930963e-06,-0.00081934035,-0.009969205,0.17437029,0.61492366,0.00014206654,1.1257386e-05,0.18763839,0.4561295,-0.52570295,-0.14847271,5.1010477e-07,5.1352277e-08,-0.00050896406,-0.001027748,4.4703484e-06,-1.5310943e-06,-8.6292624e-05,-3.436953e-05,0.0006022974,-0.00023845956,2.0861626e-07,1.0021031e-06
127,0.13117014,0.077901214,0.89701086,0.19704108,0.9012492,0.07136304,0.096597016,0.8301723,0.03162611,0.70636195,0.038657475,0.020849619,-0.38753197,0.15544829,-5.3112257e-07,-3.5061584e-07,-0.010122269,0.01191248,0.12933631,0.37535968,-3.487168e-05,-8.558712e-06,-0.0008225739,-0.00996992,0.17438427,0.61492276,0.00016190101,-1.9801739e-05,0.18765236,0.4561286,-0.52570295,-0.14847271,3.2818937e-07,5.5278008e-08,-0.00050896406,-0.001027748,4.5597553e-06,-2.514571e-06,-6.368756e-05,-3.163889e-05,0.000553511,-0.00028244779,-5.438924e-07,1.6763806e-07
128,0.13116524,0.0778956,0.897011,0.19704428,0.9012557,0.07136401,0.09659287,0.8301788,0.031625066,0.70636284,0.03865595,0.020848727,-0.38753197,0.15544823,1.4555044e-07,-6.7386134e-07,-0.010122269,0.01191242,0.12933348,0.37535888,-3.0142803e-05,-9.316565e-06,-0.0008254051,-0.009970725,0.17439929,0.6149195,0.00016931881,-4.5100292e-05,0.18766738,0.45612532,-0.52570295,-0.14847271,1.351284e-07,1.3272812e-07,-0.00050896406,-0.001027748,5.438924e-06,-4.108995e-06,-3.989041e-05,-2.8975308e-05,0.00047893074,-0.00030248985,-1.1101365e-06,9.126961e-07
129,0.13116121,0.07789058,0.897011,0.1970467,0.9012615,0.07136468,0.09658911,0.8301841,0.031624284,0.7063642,0.038654655,0.020847881,-0.38753194,0.15544815,7.707744e-07,-7.464223e-07,-0.01012224,0.011912346,0.12933111,0.37535805,-2.4490611e-05,-9.411098e-06,-0.0008277744,-0.009971559,0.1744143,0.6149144,0.0001656785,-6.406974e-05,0.1876824,0.45612025,-0.52570295,-0.14847271,-7.266472e-10,1.8336512e-07,-0.00050896406,-0.001027748,6.6161156e-06,-2.4102628e-06,-1.8835068e-05,-2.4236739e-05,0.00038689372,-0.00030244514,-1.0207295e-06,8.381903e-07
130,0.1311583,0.07788645,0.89701116,0.19704856,0.90126646,0.07136508,0.09658597,0.8301881,0.031623807,0.70636547,0.03865364,0.020847136,-0.38753182,0.15544808,1.2851408e-06,-7.397483e-07,-0.01012212,0.011912271,0.1293293,0.37535724,-1.8093773e-05,-8.931028e-06,-0.00082959235,-0.009972364,0.17442845,0.61490786,0.00015288626,-7.652805e-05,0.18769655,0.4561137,-0.52570295,-0.14847271,-1.13048756e-07,3.0180914e-07,-0.00050896406,-0.001027748,7.070601e-06,-1.7993152e-06,2.7418137e-06,-1.8727034e-05,0.00028627366,-0.00028475747,-1.1250377e-06,1.642853e-06
131,0.13115628,0.07788319,0.89701116,0.19704954,0.9012703,0.07136519,0.096583575,0.8301908,0.03162363,0.70636684,0.038652897,0.020846527,-0.38753167,0.155448,1.5368055e-06,-6.6470716e-07,-0.010121971,0.011912197,0.12932806,0.3753565,-1.1461817e-05,-7.88664e-06,-0.00083082914,-0.009973109,0.17444101,0.6149006,0.00013290298,-8.264419e-05,0.18770911,0.45610642,-0.52570295,-0.14847271,-2.7701154e-07,3.3401773e-07,-0.00050896406,-0.001027748,5.7294965e-06,-1.0989606e-06,2.1085143e-05,-1.1883676e-05,0.00018238276,-0.00025248155,-1.9222498e-06,1.0766089e-06
132,0.13115515,0.07788092,0.89701116,0.19704989,0.9012731,0.071365066,0.09658188,0.83019245,0.031623717,0.7063682,0.038652424,0.02084605,-0.38753152,0.15544793,1.7262986e-06,-5.8160447e-07,-0.010121822,0.011912122,0.12932739,0.3753559,-5.2063488e-06,-6.53375e-06,-0.0008314997,-0.009973705,0.17445147,0.61489314,0.00010797269,-8.294721e-05,0.18771957,0.45609897,-0.52570295,-0.14847271,-3.4782954e-07,3.522137e-07,-0.00050896406,-0.001027748,5.736947e-06,-8.3073974e-07,3.390014e-05,-6.187707e-06,8.2954764e-05,-0.00020964071,-1.4007092e-06,1.0170043e-06
133,0.13115503,0.07787968,0.8970113,0.19704965,0.9012746,0.071364775,0.096580856,0.83019274,0.031624008,0.70636946,0.038652234,0.02084573,-0.38753137,0.15544786,1.7574049e-06,-3.821866e-07,-0.010121673,0.011912048,0.12932727,0.37535545,5.909184e-07,-5.168161e-06,-0.0008316189,-0.009974152,0.17445952,0.614886,8.026425e-05,-7.828242e-05,0.18772762,0.45609182,-0.52570295,-0.14847271,-4.4564652e-07,3.5095962e-07,-0.00050896406,-0.001027748,4.6268106e-06,5.401671e-07,4.4956803e-05,-2.6784837e-06,-7.1525574e-06,-0.0001607202,-1.847744e-06,8.6799264e-07
134,0.13115557,0.07787932,0.89701134,0.1970488,0.9012751,0.07136427,0.09658058,0.8301921,0.03162447,0.70637065,0.03865231,0.020845542,-0.38753122,0.15544786,1.7695587e-06,-1.7897909e-07,-0.010121524,0.011912048,0.12932761,0.375355,5.3635526e-06,-3.8176336e-06,-0.0008312762,-0.009974599,0.17446505,0.6148795,5.185876e-05,-6.966231e-05,0.18773314,0.45608532,-0.52570295,-0.14847268,-4.25877e-07,4.0962362e-07,-0.00050896406,-0.0010277182,4.515052e-06,1.0766089e-06,4.9203634e-05,5.848706e-07,-8.339435e-05,-0.00010950491,-9.164214e-07,1.4640391e-06
